h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.032	0.002	-1.816	1	0.250	0.140	0.263	13.276	-1.941	
0.005	0.002	-1.697	2	0.250	0.140	0.092	13.803	-6.446	
0.234	0.003	-1.646	3	0.250	0.140	0.461	12.655	-10.414	
0.028	0.003	-1.919	1	0.251	0.140	0.246	13.865	-1.527	
0.076	0.002	-1.789	1	0.251	0.140	0.414	13.107	-2.065	
0.250	0.002	-1.480	2	0.251	0.140	0.721	9.238	-7.616	
0.090	0.003	-1.383	4	0.251	0.140	0.227	12.588	-14.756	
0.024	0.004	-1.450	3	0.251	0.140	0.130	13.092	-11.158	
0.009	0.002	-1.517	2	0.251	0.140	0.096	14.535	-7.355	
0.011	0.003	-1.374	3	0.251	0.140	0.112	13.895	-11.679	
0.004	0.005	-1.431	3	0.251	0.140	0.063	12.968	-11.272	
0.221	0.003	-1.516	1	0.252	0.140	0.769	14.229	-3.901	
0.240	0.003	-1.320	1	0.252	0.141	0.811	12.276	-6.182	
0.303	0.003	-1.272	1	0.252	0.141	0.952	12.190	-6.921	
0.079	0.003	-1.329	2	0.252	0.141	0.298	13.651	-9.060	
0.024	0.003	-1.629	2	0.253	0.141	0.159	14.473	-6.723	
0.082	0.003	-1.729	1	0.253	0.141	0.432	14.697	-2.376	
0.149	0.003	-1.665	1	0.252	0.141	0.604	14.041	-2.757	
0.001	0.001	-1.658	2	0.252	0.141	0.045	13.315	-6.595	
0.296	0.003	-1.744	1	0.253	0.141	0.936	12.236	-2.295	
0.053	0.002	-1.703	4	0.253	0.141	0.204	11.020	-14.226	
0.086	0.003	-1.775	1	0.253	0.141	0.443	12.935	-2.132	
0.083	0.003	-1.931	2	0.253	0.141	0.367	10.597	-5.920	
0.047	0.002	-1.954	2	0.253	0.141	0.228	13.057	-5.897	
0.536	0.003	-1.861	1	0.253	0.141	1.555	13.103	-1.748	
0.193	0.002	-1.862	1	0.252	0.141	0.706	12.555	-1.743	
0.395	0.001	-1.914	1	0.252	0.141	1.169	13.813	-1.545	
0.178	0.002	-1.607	1	0.252	0.141	0.672	12.369	-3.150	
0.306	0.002	-1.705	1	0.252	0.141	0.958	12.251	-2.512	
0.439	0.003	-1.623	1	0.252	0.141	1.277	12.129	-3.037	
0.396	0.002	-1.723	2	0.252	0.141	0.826	11.711	-6.356	
0.017	0.001	-1.630	4	0.252	0.141	0.103	12.816	-14.177	
0.076	0.001	-1.686	1	0.253	0.141	0.414	13.376	-2.624	
0.023	0.003	-1.905	2	0.253	0.141	0.157	14.986	-5.952	
0.266	0.004	-1.940	1	0.253	0.141	0.868	12.688	-1.455	
0.247	0.001	-1.934	2	0.253	0.141	0.584	12.746	-5.917	
0.206	0.004	-1.844	1	0.253	0.141	0.736	14.273	-1.818	
0.002	0.001	-1.774	2	0.253	0.141	0.045	15.066	-6.206	
0.007	0.002	-1.785	1	0.252	0.141	0.119	14.430	-2.086	
0.254	0.002	-1.923	1	0.252	0.141	0.844	12.742	-1.515	
0.251	0.003	-1.900	1	0.252	0.141	0.837	14.145	-1.598	
0.005	0.003	-2.045	1	0.252	0.141	0.098	14.119	-1.141	
0.021	0.002	-2.071	1	0.252	0.141	0.212	13.998	-1.075	
0.008	0.005	-2.096	3	0.252	0.141	0.075	14.081	-10.651	
0.017	0.002	-1.931	1	0.252	0.141	0.189	13.741	-1.485	
0.006	0.002	-1.540	4	0.252	0.141	0.061	11.934	-14.238	
0.098	0.003	-1.713	1	0.252	0.141	0.475	14.606	-2.463	
0.285	0.003	-1.768	1	0.252	0.142	0.913	12.669	-2.166	
0.510	0.003	-1.691	1	0.252	0.142	1.471	12.123	-2.593	
0.784	0.002	-1.734	1	0.252	0.142	2.755	12.532	-2.344	
0.701	0.003	-1.816	1	0.252	0.142	2.214	11.626	-1.939	
0.302	0.003	-1.616	1	0.252	0.142	0.946	12.460	-3.089	
0.537	0.002	-1.722	1	0.252	0.142	1.558	12.132	-2.413	
0.761	0.002	-1.760	1	0.252	0.142	2.577	11.188	-2.207	
0.743	0.002	-1.789	1	0.252	0.141	2.461	12.645	-2.067	
0.396	0.003	-1.752	2	0.252	0.142	1.028	7.674	-6.266	
0.570	0.002	-1.721	1	0.252	0.141	1.663	13.462	-2.418	
0.774	0.002	-1.944	1	0.252	0.141	2.659	10.891	-1.441	
0.821	0.002	-2.002	1	0.252	0.141	3.092	12.417	-1.260	
0.783	0.003	-2.005	1	0.252	0.141	2.740	11.126	-1.252	
0.577	0.003	-1.993	1	0.252	0.141	1.684	11.708	-1.288	
0.748	0.003	-1.857	1	0.252	0.141	2.488	11.595	-1.762	
0.441	0.003	-1.869	1	0.252	0.141	1.283	11.884	-1.716	
0.714	0.002	-2.022	1	0.252	0.141	2.281	11.555	-1.204	
0.818	0.001	-1.996	1	0.251	0.141	3.087	10.111	-1.279	
0.647	0.002	-1.945	1	0.251	0.141	1.952	11.548	-1.439	
0.374	0.003	-1.923	1	0.251	0.141	1.117	12.808	-1.514	
0.126	0.003	-1.955	1	0.251	0.141	0.548	14.138	-1.404	
0.045	0.002	-1.819	2	0.251	0.141	0.262	11.030	-6.098	
0.021	0.004	-1.943	1	0.251	0.141	0.210	13.652	-1.446	
0.135	0.003	-1.920	2	0.251	0.141	0.418	9.977	-5.933	
0.033	0.003	-1.978	1	0.251	0.141	0.268	13.414	-1.333	
0.004	0.003	-1.988	1	0.251	0.141	0.091	14.641	-1.301	
0.096	0.005	-2.015	1	0.251	0.141	0.471	14.286	-1.224	
0.119	0.003	-1.954	1	0.251	0.141	0.531	14.496	-1.410	
0.285	0.002	-2.085	1	0.251	0.141	0.911	12.465	-1.041	
0.163	0.002	-2.052	2	0.251	0.141	0.451	12.883	-5.839	
0.373	0.002	-2.070	1	0.251	0.141	1.114	13.861	-1.078	
0.111	0.003	-2.048	1	0.251	0.141	0.510	14.207	-1.132	
0.036	0.003	-1.526	2	0.251	0.141	0.198	14.647	-7.296	
0.033	0.003	-1.586	3	0.251	0.141	0.167	14.997	-10.563	
0.495	0.003	-1.616	1	0.251	0.141	1.431	13.612	-3.088	
0.389	0.003	-1.542	1	0.251	0.141	1.153	11.976	-3.674	
0.483	0.003	-1.614	1	0.251	0.141	1.395	12.172	-3.102	
0.188	0.002	-1.659	1	0.251	0.141	0.695	12.888	-2.791	
0.170	0.003	-1.817	2	0.251	0.141	0.530	12.288	-6.104	
0.002	0.002	-1.850	1	0.251	0.141	0.064	14.493	-1.793	
0.097	0.003	-1.709	2	0.251	0.142	0.335	12.840	-6.402	
0.063	0.004	-1.656	1	0.251	0.142	0.375	13.491	-2.812	
0.040	0.003	-1.718	1	0.251	0.142	0.295	13.407	-2.434	
0.019	0.003	-1.734	2	0.251	0.142	0.164	13.698	-6.320	
0.306	0.001	-1.783	1	0.251	0.142	0.958	12.461	-2.093	
0.309	0.003	-1.743	2	0.251	0.142	0.682	12.067	-6.293	
0.597	0.004	-1.823	1	0.251	0.142	1.757	11.816	-1.908	
0.658	0.003	-1.833	1	0.251	0.142	2.003	11.324	-1.866	
0.433	0.003	-1.774	1	0.251	0.142	1.262	12.066	-2.141	
0.280	0.004	-1.850	1	0.251	0.142	0.899	12.334	-1.791	
0.009	0.002	-1.809	2	0.251	0.142	0.098	14.535	-6.122	
0.223	0.003	-1.416	2	0.251	0.142	0.547	12.844	-8.154	
0.264	0.003	-1.381	1	0.251	0.142	0.865	12.652	-5.353	
0.005	0.004	-1.455	4	0.252	0.142	0.063	14.977	-14.443	
0.054	0.004	-1.490	1	0.252	0.142	0.344	13.179	-4.148	
0.008	0.003	-1.449	1	0.252	0.142	0.128	13.963	-4.565	
0.030	0.004	-1.707	1	0.252	0.142	0.255	13.499	-2.496	
0.030	0.001	-1.570	3	0.252	0.142	0.148	12.830	-10.613	
0.075	0.003	-1.396	1	0.252	0.142	0.412	13.089	-5.168	
0.012	0.002	-1.348	4	0.252	0.142	0.111	12.234	-14.961	
0.023	0.004	-1.571	1	0.252	0.142	0.222	15.319	-3.434	
0.239	0.001	-1.658	1	0.252	0.142	0.809	12.328	-2.801	
0.582	0.002	-1.645	1	0.252	0.142	1.704	11.724	-2.884	
0.416	0.003	-1.770	1	0.252	0.142	1.219	11.934	-2.159	
0.337	0.002	-1.792	1	0.252	0.142	1.028	12.120	-2.049	
0.273	0.003	-1.825	1	0.252	0.142	0.885	13.038	-1.898	
0.036	0.003	-1.835	1	0.252	0.142	0.279	13.364	-1.855	
0.578	0.003	-1.775	1	0.252	0.142	1.690	13.349	-2.136	
0.578	0.003	-1.775	1	0.252	0.142	1.690	13.349	-2.136	
0.297	0.003	-1.863	1	0.252	0.142	0.937	12.235	-1.739	
0.236	0.002	-1.925	3	0.252	0.142	0.524	9.805	-10.347	
0.039	0.004	-1.836	3	0.252	0.142	0.220	9.737	-10.277	
0.033	0.003	-2.049	1	0.252	0.142	0.267	13.776	-1.130	
0.014	0.001	-1.996	1	0.252	0.142	0.170	15.215	-1.279	
0.118	0.001	-2.054	1	0.252	0.142	0.529	12.868	-1.118	
0.232	0.004	-2.076	1	0.252	0.142	0.794	14.101	-1.063	
0.232	0.004	-2.076	1	0.251	0.142	0.794	14.101	-1.063	
0.164	0.005	-2.075	1	0.251	0.142	0.640	12.607	-1.065	
0.052	0.002	-2.057	1	0.251	0.142	0.338	13.236	-1.109	
0.025	0.003	-1.958	1	0.251	0.142	0.232	13.786	-1.396	
0.332	0.003	-1.908	2	0.251	0.142	0.859	9.296	-5.948	
0.029	0.003	-1.930	1	0.251	0.142	0.250	13.495	-1.488	
0.131	0.002	-1.941	1	0.251	0.142	0.560	14.116	-1.451	
0.064	0.002	-1.880	1	0.251	0.142	0.377	12.792	-1.674	
0.105	0.002	-1.850	1	0.251	0.142	0.494	13.069	-1.791	
0.186	0.002	-1.897	1	0.251	0.142	0.689	12.386	-1.606	
0.314	0.004	-1.802	1	0.251	0.142	0.977	12.396	-2.004	
0.007	0.002	-1.881	2	0.251	0.142	0.107	13.319	-5.986	
0.037	0.003	-2.030	1	0.251	0.142	0.285	13.344	-1.182	
0.068	0.004	-1.941	3	0.251	0.142	0.253	12.363	-10.367	
0.086	0.002	-1.968	1	0.251	0.142	0.443	12.778	-1.365	
0.161	0.002	-1.965	3	0.251	0.142	0.408	10.681	-10.401	
0.475	0.005	-1.877	2	0.251	0.142	0.973	12.356	-5.992	
0.240	0.003	-1.941	1	0.251	0.142	0.812	12.415	-1.451	
0.215	0.003	-2.101	1	0.251	0.142	0.755	12.296	-1.003	
0.037	0.003	-2.080	1	0.251	0.142	0.283	13.250	-1.052	
0.067	0.004	-1.993	3	0.251	0.142	0.252	11.864	-10.445	
0.135	0.002	-2.087	1	0.251	0.142	0.570	12.795	-1.034	
0.006	0.002	-2.095	1	0.251	0.142	0.107	14.507	-1.016	
0.100	0.002	-1.989	1	0.251	0.142	0.480	12.939	-1.299	
0.017	0.003	-1.995	1	0.251	0.142	0.192	13.953	-1.282	
0.040	0.002	-1.859	3	0.251	0.142	0.171	13.375	-10.289	
0.003	0.003	-1.872	1	0.251	0.142	0.078	14.637	-1.704	
0.056	0.001	-1.789	1	0.251	0.142	0.356	12.251	-2.064	
0.242	0.002	-1.960	1	0.251	0.142	0.816	12.780	-1.388	
0.020	0.004	-1.965	1	0.251	0.142	0.207	13.489	-1.372	
0.042	0.003	-1.823	4	0.251	0.142	0.152	14.253	-14.457	
0.028	0.003	-1.942	1	0.251	0.142	0.245	14.903	-1.448	
0.006	0.003	-1.874	1	0.251	0.142	0.113	14.115	-1.697	
0.143	0.001	-1.856	1	0.251	0.142	0.591	14.063	-1.768	
0.288	0.003	-1.760	1	0.251	0.142	0.920	14.051	-2.210	
0.074	0.004	-1.864	3	0.251	0.142	0.235	14.154	-10.292	
0.057	0.004	-1.960	1	0.251	0.142	0.356	14.556	-1.388	
0.008	0.002	-1.967	1	0.251	0.142	0.129	14.098	-1.367	
0.019	0.002	-2.041	1	0.251	0.142	0.203	13.696	-1.153	
0.222	0.003	-2.023	2	0.251	0.142	0.545	12.871	-5.849	
0.086	0.002	-2.016	1	0.251	0.142	0.446	11.598	-1.221	
0.203	0.002	-2.101	1	0.251	0.142	0.729	14.281	-1.002	
0.374	0.001	-2.098	1	0.251	0.142	1.116	12.147	-1.009	
0.239	0.003	-2.093	1	0.251	0.142	0.810	12.628	-1.022	
0.092	0.002	-2.023	1	0.251	0.142	0.460	13.339	-1.202	
0.206	0.003	-2.077	1	0.251	0.142	0.736	12.509	-1.060	
0.515	0.004	-2.056	1	0.251	0.142	1.486	12.110	-1.113	
0.518	0.001	-2.076	1	0.251	0.142	1.500	13.139	-1.061	
0.576	0.003	-2.056	1	0.251	0.142	1.681	11.613	-1.112	
0.609	0.004	-2.070	2	0.251	0.142	1.514	7.691	-5.835	
0.503	0.003	-2.102	1	0.250	0.142	1.451	12.133	-1.000	
0.365	0.005	-2.086	1	0.250	0.142	1.094	12.058	-1.038	
0.050	0.002	-1.933	1	0.250	0.142	0.331	13.313	-1.478	
0.245	0.003	-1.985	1	0.250	0.142	0.823	13.736	-1.312	
0.043	0.003	-2.097	2	0.250	0.142	0.215	13.435	-5.832	
0.248	0.004	-2.082	1	0.250	0.142	0.829	12.386	-1.048	
0.403	0.002	-2.083	2	0.250	0.142	0.839	11.973	-5.833	
0.464	0.001	-2.100	1	0.250	0.142	1.345	12.278	-1.006	
0.434	0.003	-1.977	1	0.250	0.142	1.264	13.638	-1.336	
0.497	0.003	-1.936	1	0.250	0.142	1.429	11.511	-1.470	
0.069	0.003	-1.726	4	0.250	0.142	0.265	11.828	-14.256	
0.019	0.002	-1.760	2	0.250	0.142	0.142	15.274	-6.243	
0.057	0.001	-1.773	2	0.250	0.142	0.252	13.023	-6.210	
0.188	0.002	-1.889	1	0.250	0.142	0.694	12.534	-1.637	
0.448	0.003	-1.981	1	0.250	0.142	1.302	13.705	-1.324	
0.530	0.004	-1.964	1	0.250	0.141	1.534	13.542	-1.377	
0.480	0.003	-2.001	1	0.250	0.141	1.388	11.791	-1.264	
0.262	0.002	-1.911	1	0.250	0.141	0.860	12.291	-1.558	
0.126	0.006	-1.677	3	0.250	0.142	0.352	11.211	-10.360	
0.003	0.002	-1.588	3	0.250	0.142	0.052	13.493	-10.558	
0.008	0.005	-1.683	2	0.250	0.142	0.104	16.964	-6.496	
0.200	0.002	-1.723	1	0.250	0.142	0.721	12.729	-2.406	
0.489	0.003	-1.775	1	0.250	0.142	1.412	12.235	-2.134	
0.329	0.002	-1.832	1	0.250	0.142	1.012	12.366	-1.871	
0.438	0.002	-1.621	2	0.250	0.142	0.901	11.647	-6.758	
0.078	0.002	-1.561	1	0.250	0.142	0.421	14.819	-3.508	
0.312	0.004	-1.576	2	0.250	0.142	0.689	12.732	-6.992	
0.163	0.002	-1.649	1	0.250	0.142	0.638	13.363	-2.862	
0.022	0.003	-1.552	4	0.250	0.142	0.114	13.175	-14.221	
0.135	0.002	-1.254	3	0.250	0.142	0.427	11.167	-12.880	
0.009	0.003	-1.289	2	0.250	0.142	0.119	12.292	-9.560	
0.005	0.003	-1.311	4	0.251	0.142	0.060	16.052	-15.219	
0.115	0.003	-1.356	2	0.251	0.142	0.423	13.114	-8.751	
0.252	0.004	-1.338	3	0.251	0.142	0.621	7.969	-11.991	
0.237	0.002	-1.253	1	0.251	0.142	0.807	14.182	-7.248	
0.028	0.003	-1.287	1	0.251	0.142	0.244	14.905	-6.684	
0.001	0.002	-1.406	2	0.251	0.142	0.044	13.318	-8.248	
0.278	0.004	-1.495	2	0.251	0.142	0.634	12.714	-7.509	
0.054	0.002	-1.531	3	0.251	0.143	0.198	11.556	-10.755	
0.232	0.002	-1.567	1	0.251	0.143	0.794	13.772	-3.461	
0.165	0.002	-1.631	3	0.251	0.143	0.371	12.586	-10.447	
0.125	0.002	-1.682	1	0.252	0.143	0.547	13.016	-2.651	
0.010	0.003	-1.689	3	0.252	0.143	0.090	14.650	-10.343	
0.051	0.003	-1.636	2	0.252	0.143	0.238	12.466	-6.693	
0.148	0.003	-1.806	2	0.252	0.143	0.506	10.157	-6.128	
0.362	0.002	-1.731	1	0.252	0.143	1.087	12.425	-2.360	
0.300	0.003	-1.860	1	0.252	0.143	0.946	13.927	-1.753	
0.399	0.005	-2.091	1	0.252	0.143	1.176	12.365	-1.027	
0.446	0.003	-2.084	1	0.252	0.143	1.297	13.613	-1.042	
0.527	0.003	-2.070	1	0.251	0.143	1.522	11.699	-1.077	
0.275	0.003	-2.045	1	0.251	0.143	0.889	12.234	-1.142	
0.168	0.001	-2.101	1	0.251	0.143	0.649	12.560	-1.002	
0.041	0.002	-1.911	1	0.251	0.142	0.297	13.204	-1.555	
0.118	0.003	-1.846	1	0.251	0.143	0.529	12.698	-1.809	
0.129	0.002	-1.784	1	0.251	0.143	0.555	12.791	-2.089	
0.257	0.004	-1.723	2	0.251	0.143	0.692	12.032	-6.356	
0.207	0.004	-1.747	2	0.251	0.143	0.522	12.837	-6.281	
0.211	0.002	-1.736	1	0.251	0.143	0.748	14.256	-2.338	
0.361	0.003	-1.890	1	0.251	0.142	1.084	12.135	-1.633	
0.652	0.004	-1.875	1	0.251	0.142	1.973	11.815	-1.693	
0.575	0.005	-1.897	1	0.251	0.142	1.678	11.683	-1.606	
0.408	0.001	-1.860	1	0.251	0.142	1.202	12.390	-1.752	
0.452	0.002	-1.881	1	0.251	0.142	1.312	12.308	-1.668	
0.306	0.002	-1.851	1	0.251	0.142	0.959	12.297	-1.788	
0.027	0.003	-1.893	1	0.251	0.142	0.241	15.342	-1.622	
0.003	0.002	-1.908	2	0.251	0.142	0.052	14.288	-5.948	
0.016	0.005	-2.056	1	0.251	0.142	0.182	13.924	-1.111	
0.025	0.001	-2.012	2	0.251	0.142	0.193	12.049	-5.855	
0.002	0.001	-1.880	1	0.251	0.142	0.069	14.261	-1.671	
0.032	0.004	-1.826	2	0.251	0.142	0.187	14.388	-6.084	
0.002	0.003	-1.868	2	0.251	0.142	0.044	15.071	-6.006	
0.119	0.004	-1.886	1	0.251	0.142	0.530	12.832	-1.649	
0.298	0.002	-1.932	1	0.251	0.142	0.942	12.585	-1.482	
0.378	0.002	-2.081	1	0.251	0.142	1.125	12.001	-1.050	
0.181	0.002	-2.018	1	0.251	0.142	0.679	14.352	-1.214	
0.026	0.003	-1.954	2	0.250	0.142	0.175	12.242	-5.896	
0.106	0.001	-1.935	1	0.250	0.142	0.497	13.218	-1.474	
0.469	0.002	-1.829	2	0.250	0.142	0.959	11.837	-6.079	
0.578	0.002	-2.001	1	0.250	0.142	1.690	11.985	-1.264	
0.365	0.002	-2.007	1	0.250	0.142	1.092	11.673	-1.245	
0.326	0.002	-1.979	1	0.250	0.142	1.004	12.113	-1.330	
0.330	0.002	-1.890	1	0.250	0.142	1.014	13.954	-1.636	
0.349	0.002	-1.817	1	0.250	0.142	1.054	11.708	-1.934	
0.413	0.003	-1.856	1	0.250	0.142	1.212	12.335	-1.770	
0.334	0.002	-1.918	2	0.250	0.142	0.723	12.310	-5.936	
0.523	0.002	-1.806	2	0.250	0.142	1.068	11.689	-6.127	
0.444	0.002	-1.838	1	0.250	0.142	1.291	11.945	-1.842	
0.290	0.003	-2.022	1	0.250	0.142	0.923	12.278	-1.203	
0.303	0.002	-2.013	1	0.250	0.142	0.951	12.347	-1.230	
0.301	0.003	-1.975	1	0.250	0.142	0.949	13.924	-1.343	
0.370	0.003	-1.843	1	0.250	0.141	1.108	13.770	-1.822	
0.755	0.001	-1.871	1	0.250	0.141	2.535	12.944	-1.708	
0.755	0.001	-1.871	1	0.249	0.141	2.535	12.944	-1.708	
0.755	0.001	-1.871	1	0.249	0.141	2.535	12.944	-1.708	
0.964	0.002	-1.735	1	0.249	0.141	7.452	10.334	-2.342	
0.650	0.002	-1.776	1	0.249	0.141	1.971	12.866	-2.130	
0.270	0.003	-1.900	1	0.249	0.141	0.878	12.261	-1.598	
0.398	0.004	-1.871	1	0.249	0.141	1.176	13.807	-1.708	
0.068	0.003	-1.876	3	0.249	0.141	0.251	11.961	-10.300	
0.022	0.003	-2.046	2	0.249	0.141	0.154	13.575	-5.840	
0.364	0.003	-2.062	1	0.249	0.141	1.092	13.784	-1.098	
0.370	0.003	-2.089	1	0.249	0.141	1.108	13.441	-1.031	
0.260	0.003	-2.095	1	0.249	0.141	0.857	14.025	-1.018	
0.042	0.003	-1.971	1	0.249	0.141	0.303	13.383	-1.355	
0.005	0.001	-2.067	1	0.249	0.141	0.102	15.549	-1.085	
0.297	0.003	-2.063	2	0.249	0.141	0.666	10.709	-5.836	
0.249	0.002	-2.063	1	0.248	0.141	0.831	13.101	-1.094	
0.136	0.003	-1.899	2	0.248	0.141	0.421	9.974	-5.960	
0.256	0.003	-2.012	1	0.248	0.141	0.846	12.713	-1.231	
0.349	0.003	-1.929	1	0.248	0.141	1.064	10.634	-1.493	
0.383	0.002	-2.090	1	0.248	0.141	1.138	11.989	-1.029	
0.164	0.001	-2.001	1	0.248	0.141	0.640	12.583	-1.264	
0.119	0.002	-2.020	2	0.248	0.141	0.375	12.739	-5.851	
0.171	0.003	-2.033	1	0.248	0.141	0.656	12.911	-1.174	
0.209	0.002	-1.983	1	0.248	0.141	0.741	12.801	-1.317	
0.044	0.004	-1.959	2	0.248	0.141	0.259	11.009	-5.892	
0.037	0.003	-1.931	1	0.248	0.141	0.285	14.766	-1.486	
0.017	0.003	-1.876	1	0.248	0.141	0.190	15.451	-1.688	
0.116	0.004	-1.909	1	0.248	0.141	0.524	14.607	-1.564	
0.059	0.002	-1.926	1	0.248	0.141	0.360	13.135	-1.503	
0.238	0.001	-1.874	1	0.248	0.141	0.806	12.792	-1.694	
0.022	0.002	-1.914	1	0.248	0.141	0.216	13.608	-1.544	
0.029	0.004	-1.819	2	0.248	0.141	0.175	13.178	-6.100	
0.044	0.002	-1.886	1	0.248	0.141	0.310	13.692	-1.649	
0.018	0.003	-1.953	2	0.248	0.141	0.137	15.364	-5.898	
0.396	0.003	-2.059	1	0.248	0.141	1.172	13.811	-1.105	
0.339	0.003	-1.949	1	0.248	0.141	1.035	12.544	-1.427	
0.009	0.002	-2.035	1	0.248	0.141	0.135	13.877	-1.168	
0.227	0.002	-2.081	1	0.248	0.141	0.788	11.473	-1.049	
0.385	0.003	-2.062	1	0.249	0.141	1.142	12.000	-1.096	
0.257	0.002	-1.947	1	0.248	0.141	0.850	14.034	-1.433	
0.295	0.003	-2.015	1	0.248	0.141	0.935	12.645	-1.223	
0.082	0.001	-1.976	1	0.248	0.141	0.431	13.057	-1.339	
0.108	0.003	-2.086	2	0.248	0.141	0.356	12.872	-5.833	
0.144	0.002	-1.960	1	0.248	0.141	0.591	12.652	-1.389	
0.386	0.003	-2.023	1	0.248	0.141	1.146	13.833	-1.200	
0.386	0.003	-2.023	1	0.248	0.141	1.146	13.833	-1.200	
0.332	0.004	-2.063	1	0.248	0.141	1.018	13.950	-1.095	
0.089	0.002	-2.028	1	0.248	0.141	0.452	14.654	-1.187	
0.230	0.002	-2.052	1	0.248	0.141	0.789	13.777	-1.123	
0.088	0.003	-2.068	1	0.248	0.141	0.449	13.167	-1.081	
0.012	0.002	-1.997	1	0.247	0.141	0.161	14.227	-1.276	
0.137	0.002	-2.077	1	0.247	0.141	0.574	13.054	-1.059	
0.036	0.003	-2.059	1	0.247	0.141	0.278	13.025	-1.105	
0.507	0.001	-2.067	2	0.247	0.141	1.035	11.968	-5.835	
0.919	0.004	-1.871	1	0.247	0.141	4.867	10.968	-1.708	
0.882	0.003	-1.811	1	0.247	0.141	3.928	11.039	-1.961	
0.685	0.002	-1.919	1	0.247	0.141	2.130	12.789	-1.527	
0.566	0.002	-1.943	1	0.247	0.141	1.649	11.730	-1.445	
0.481	0.001	-1.954	2	0.247	0.141	0.982	11.880	-5.897	
0.008	0.002	-1.896	3	0.247	0.141	0.078	12.820	-10.317	
0.001	0.002	-2.037	1	0.247	0.141	0.051	14.331	-1.163	
0.096	0.004	-1.939	3	0.247	0.141	0.304	10.632	-10.365	
0.166	0.003	-1.988	1	0.247	0.141	0.645	14.306	-1.303	
0.077	0.002	-1.814	1	0.247	0.140	0.417	14.732	-1.947	
0.097	0.003	-1.785	1	0.247	0.140	0.474	14.280	-2.085	
0.070	0.005	-1.756	1	0.247	0.140	0.398	13.164	-2.227	
0.034	0.003	-1.575	3	0.247	0.140	0.156	14.722	-10.596	
0.047	0.004	-1.546	1	0.247	0.140	0.319	14.658	-3.636	
0.224	0.001	-1.449	1	0.247	0.140	0.773	12.660	-4.563	
0.117	0.002	-1.377	1	0.247	0.140	0.523	12.400	-5.407	
0.004	0.002	-1.628	2	0.247	0.140	0.063	14.624	-6.729	
0.003	0.003	-1.653	3	0.248	0.140	0.053	14.464	-10.401	
0.017	0.002	-1.456	1	0.248	0.141	0.189	13.727	-4.484	
0.166	0.004	-1.559	4	0.248	0.141	0.383	8.329	-14.212	
0.114	0.003	-1.633	2	0.248	0.141	0.365	12.278	-6.705	
0.053	0.001	-1.536	1	0.248	0.141	0.342	13.559	-3.723	
0.115	0.002	-1.731	1	0.248	0.141	0.521	13.562	-2.364	
0.076	0.005	-1.759	2	0.248	0.141	0.293	13.054	-6.247	
0.026	0.003	-1.714	3	0.248	0.141	0.176	11.601	-10.312	
0.071	0.002	-1.577	1	0.248	0.141	0.399	13.075	-3.384	
0.052	0.002	-1.558	1	0.249	0.141	0.337	13.266	-3.539	
0.338	0.003	-1.428	1	0.249	0.141	1.032	13.840	-4.798	
0.004	0.003	-1.408	4	0.249	0.141	0.057	12.980	-14.630	
0.095	0.001	-1.222	4	0.249	0.141	0.256	11.043	-16.054	
0.015	0.002	-1.321	3	0.249	0.141	0.134	13.108	-12.152	
0.091	0.002	-1.562	1	0.249	0.141	0.456	13.178	-3.502	
0.059	0.003	-1.644	4	0.249	0.141	0.212	10.874	-14.181	
0.107	0.002	-1.475	1	0.249	0.142	0.500	13.259	-4.290	
0.006	0.002	-1.577	3	0.249	0.142	0.071	14.198	-10.592	
0.195	0.003	-1.717	1	0.250	0.142	0.711	12.455	-2.439	
0.349	0.002	-1.795	1	0.250	0.142	1.057	12.062	-2.038	
0.516	0.002	-1.829	1	0.249	0.142	1.490	11.720	-1.881	
0.272	0.002	-1.774	2	0.250	0.142	0.625	12.322	-6.206	
0.215	0.005	-1.834	2	0.249	0.142	0.535	13.262	-6.068	
0.376	0.004	-1.865	2	0.250	0.142	0.793	12.273	-6.013	
0.418	0.002	-1.698	1	0.250	0.142	1.222	11.775	-2.549	
0.097	0.005	-1.797	2	0.249	0.142	0.335	12.293	-6.150	
0.027	0.002	-1.828	2	0.250	0.142	0.169	14.843	-6.080	
0.058	0.003	-1.671	2	0.250	0.142	0.303	12.412	-6.543	
0.021	0.003	-1.630	1	0.250	0.142	0.210	13.652	-2.986	
0.004	0.002	-1.646	2	0.250	0.142	0.081	13.891	-6.645	
0.010	0.002	-1.821	1	0.250	0.142	0.147	13.035	-1.918	
0.247	0.003	-1.770	2	0.250	0.142	0.584	12.633	-6.217	
0.012	0.003	-1.669	4	0.250	0.142	0.092	14.349	-14.193	
0.042	0.003	-1.787	1	0.250	0.142	0.303	15.134	-2.072	
0.021	0.003	-1.781	2	0.250	0.142	0.155	11.960	-6.188	
0.098	0.002	-1.869	2	0.250	0.142	0.401	10.744	-6.004	
0.018	0.002	-1.732	1	0.250	0.142	0.197	13.934	-2.360	
0.018	0.002	-1.807	2	0.250	0.142	0.140	13.877	-6.125	
0.168	0.003	-1.827	2	0.250	0.142	0.458	12.849	-6.082	
0.023	0.002	-1.755	2	0.250	0.142	0.155	13.109	-6.258	
0.002	0.001	-1.666	2	0.250	0.142	0.047	12.604	-6.565	
0.294	0.002	-1.640	2	0.250	0.142	0.782	9.131	-6.674	
