h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.526	0.004	-1.664	1	0.283	0.076	1.492	17.022	-3.023	
0.581	0.003	-1.630	1	0.283	0.076	1.667	16.269	-3.275	
0.473	0.003	-1.734	1	0.283	0.076	1.341	16.430	-2.570	
0.322	0.003	-1.714	1	0.283	0.076	1.009	14.965	-2.695	
0.243	0.005	-1.656	1	0.283	0.076	0.802	17.396	-3.079	
0.393	0.003	-1.659	1	0.283	0.076	1.139	16.727	-3.061	
0.361	0.003	-1.595	1	0.283	0.076	1.063	16.383	-3.553	
0.394	0.004	-1.691	1	0.283	0.076	1.144	14.170	-2.837	
0.305	0.002	-1.794	1	0.283	0.076	0.970	14.667	-2.238	
0.108	0.002	-1.819	1	0.283	0.076	0.492	17.902	-2.108	
0.079	0.003	-1.860	1	0.283	0.076	0.414	17.607	-1.919	
0.007	0.003	-1.959	3	0.283	0.076	0.073	15.758	-10.525	
0.004	0.002	-1.980	1	0.283	0.076	0.086	18.082	-1.454	
0.003	0.005	-1.913	1	0.283	0.076	0.080	17.592	-1.698	
0.184	0.003	-2.014	1	0.283	0.076	0.672	15.186	-1.342	
0.338	0.002	-2.129	1	0.283	0.076	1.012	12.834	-1.028	
0.327	0.002	-2.103	1	0.283	0.076	0.988	11.940	-1.093	
0.578	0.003	-2.030	1	0.283	0.076	1.657	11.921	-1.293	
0.561	0.002	-1.859	1	0.283	0.076	1.601	12.092	-1.921	
0.545	0.002	-1.930	1	0.283	0.076	1.602	11.878	-1.631	
0.617	0.003	-2.045	1	0.283	0.076	1.795	11.061	-1.251	
0.646	0.002	-2.095	1	0.283	0.076	1.913	11.326	-1.113	
0.548	0.002	-2.136	1	0.283	0.076	1.609	10.928	-1.013	
0.455	0.003	-2.136	1	0.283	0.076	1.292	11.804	-1.013	
0.625	0.001	-1.969	1	0.283	0.076	1.834	11.004	-1.491	
0.465	0.001	-2.025	1	0.283	0.076	1.323	9.786	-1.310	
0.414	0.002	-2.073	1	0.283	0.076	1.190	12.415	-1.173	
0.101	0.004	-2.059	1	0.283	0.076	0.475	13.399	-1.211	
0.016	0.002	-2.093	1	0.283	0.076	0.185	9.846	-1.119	
0.064	0.002	-2.099	1	0.283	0.076	0.382	14.174	-1.104	
0.278	0.002	-2.092	1	0.283	0.076	0.879	13.532	-1.122	
0.004	0.002	-1.963	2	0.283	0.076	0.072	8.454	-6.020	
0.034	0.002	-1.908	1	0.283	0.076	0.264	16.294	-1.714	
0.004	0.004	-1.864	3	0.283	0.076	0.060	15.905	-10.457	
0.299	0.004	-1.911	1	0.283	0.076	0.926	15.389	-1.705	
0.006	0.004	-1.834	1	0.283	0.076	0.114	17.404	-2.038	
0.048	0.003	-1.851	1	0.283	0.076	0.318	17.735	-1.958	
0.064	0.003	-1.922	3	0.283	0.076	0.248	13.616	-10.489	
0.244	0.004	-1.904	2	0.283	0.076	0.714	14.587	-6.103	
0.009	0.003	-1.873	2	0.283	0.076	0.094	19.108	-6.161	
0.012	0.005	-1.832	3	0.283	0.076	0.092	17.928	-10.454	
0.052	0.005	-1.717	2	0.283	0.076	0.290	18.554	-6.608	
0.006	0.003	-1.832	2	0.283	0.076	0.075	19.154	-6.250	
0.043	0.003	-1.833	1	0.283	0.076	0.300	19.122	-2.042	
0.245	0.006	-1.700	1	0.283	0.076	0.807	18.605	-2.780	
0.260	0.004	-1.675	1	0.283	0.076	0.839	18.961	-2.948	
0.034	0.004	-1.680	1	0.283	0.076	0.265	20.330	-2.914	
0.013	0.006	-1.569	3	0.283	0.076	0.101	20.050	-10.943	
0.016	0.004	-1.657	1	0.283	0.076	0.179	21.179	-3.076	
0.008	0.002	-1.718	2	0.283	0.076	0.091	20.553	-6.604	
0.003	0.005	-1.625	4	0.283	0.076	0.042	21.876	-14.465	
0.172	0.004	-1.694	1	0.283	0.076	0.645	19.891	-2.823	
0.327	0.005	-1.862	2	0.283	0.076	0.885	16.149	-6.182	
0.259	0.005	-1.813	1	0.283	0.076	0.838	17.267	-2.141	
0.213	0.004	-1.746	1	0.283	0.076	0.736	19.450	-2.497	
0.308	0.003	-1.831	1	0.283	0.076	0.943	18.283	-2.050	
0.109	0.004	-1.928	1	0.283	0.076	0.496	18.632	-1.638	
0.117	0.003	-1.943	1	0.283	0.076	0.514	18.753	-1.584	
0.025	0.003	-1.879	2	0.283	0.076	0.163	15.425	-6.149	
0.110	0.005	-1.898	1	0.283	0.076	0.500	17.498	-1.756	
0.367	0.003	-2.017	1	0.283	0.076	1.081	16.559	-1.335	
0.249	0.004	-2.075	1	0.283	0.076	0.816	16.544	-1.165	
0.332	0.002	-2.036	1	0.283	0.076	1.031	16.130	-1.275	
0.030	0.004	-2.065	1	0.283	0.076	0.247	18.535	-1.194	
0.003	0.004	-2.077	1	0.283	0.076	0.077	18.039	-1.161	
0.243	0.002	-2.096	1	0.283	0.076	0.801	17.163	-1.111	
0.630	0.005	-2.101	1	0.283	0.076	1.850	14.301	-1.098	
0.595	0.004	-2.055	1	0.283	0.076	1.716	17.003	-1.221	
0.543	0.004	-1.999	1	0.283	0.076	1.542	16.984	-1.389	
0.464	0.002	-2.021	1	0.283	0.076	1.317	17.026	-1.322	
0.406	0.002	-2.102	1	0.283	0.076	1.170	16.315	-1.095	
0.353	0.002	-1.994	1	0.283	0.076	1.046	16.834	-1.407	
0.451	0.003	-1.938	1	0.283	0.076	1.282	16.758	-1.600	
0.361	0.002	-1.960	1	0.283	0.076	1.066	16.250	-1.520	
0.229	0.002	-1.835	1	0.283	0.076	0.772	16.774	-2.034	
0.025	0.002	-1.698	1	0.283	0.076	0.224	17.610	-2.792	
0.096	0.002	-1.733	1	0.283	0.076	0.461	16.880	-2.575	
0.065	0.002	-1.745	1	0.283	0.076	0.374	16.253	-2.507	
0.065	0.005	-1.803	1	0.283	0.076	0.373	15.228	-2.191	
0.020	0.004	-1.871	1	0.283	0.076	0.201	15.733	-1.872	
0.024	0.003	-1.867	1	0.283	0.076	0.222	12.006	-1.888	
0.065	0.004	-1.975	1	0.283	0.076	0.373	17.643	-1.470	
0.010	0.002	-2.058	2	0.283	0.076	0.120	16.680	-5.943	
0.139	0.004	-2.084	1	0.283	0.076	0.569	14.228	-1.141	
0.006	0.003	-1.980	1	0.283	0.076	0.109	16.779	-1.452	
0.078	0.003	-1.952	1	0.283	0.076	0.412	15.527	-1.552	
0.120	0.004	-1.972	2	0.283	0.076	0.393	13.447	-6.010	
0.165	0.004	-2.065	2	0.283	0.076	0.449	13.363	-5.939	
0.194	0.003	-2.089	1	0.283	0.076	0.694	16.481	-1.129	
0.194	0.001	-1.973	1	0.283	0.076	0.694	15.195	-1.475	
0.153	0.001	-1.960	1	0.283	0.076	0.604	14.194	-1.521	
0.096	0.002	-1.982	1	0.283	0.076	0.478	13.681	-1.448	
0.059	0.003	-1.822	3	0.283	0.076	0.303	10.341	-10.455	
0.022	0.006	-1.876	4	0.283	0.076	0.119	13.107	-14.767	
0.175	0.002	-1.888	1	0.283	0.076	0.651	13.409	-1.798	
0.205	0.001	-1.995	1	0.283	0.076	0.729	6.465	-1.403	
0.016	0.004	-1.931	4	0.283	0.076	0.103	8.991	-14.932	
0.021	0.003	-1.982	2	0.283	0.076	0.151	9.563	-5.999	
0.040	0.003	-1.981	1	0.283	0.076	0.290	11.854	-1.450	
0.135	0.003	-2.008	1	0.283	0.076	0.559	11.663	-1.362	
0.385	0.004	-1.928	1	0.283	0.076	1.121	8.875	-1.637	
0.313	0.001	-1.941	1	0.283	0.076	0.958	10.147	-1.589	
0.001	0.001	-1.871	2	0.283	0.076	0.040	8.794	-6.165	
0.020	0.002	-1.728	2	0.283	0.076	0.146	8.639	-6.568	
0.236	0.002	-1.767	1	0.283	0.076	0.813	9.188	-2.383	
0.011	0.002	-1.906	1	0.283	0.076	0.146	11.585	-1.725	
0.018	0.002	-1.870	2	0.283	0.076	0.134	9.701	-6.166	
0.106	0.002	-1.801	1	0.283	0.076	0.504	9.811	-2.198	
0.271	0.004	-1.765	1	0.283	0.076	0.864	9.294	-2.391	
0.036	0.002	-1.616	2	0.283	0.076	0.198	8.869	-7.078	
0.251	0.004	-1.736	1	0.283	0.076	0.820	9.267	-2.561	
0.083	0.002	-1.683	2	0.283	0.076	0.355	8.868	-6.746	
0.002	0.003	-1.581	4	0.283	0.076	0.036	12.260	-14.511	
0.074	0.001	-1.627	1	0.283	0.076	0.415	11.220	-3.296	
0.008	0.003	-1.634	3	0.283	0.076	0.076	10.311	-10.721	
0.003	0.001	-1.596	2	0.283	0.076	0.065	4.852	-7.191	
0.210	0.001	-1.707	1	0.283	0.076	0.733	9.723	-2.738	
0.357	0.002	-1.627	1	0.283	0.076	1.058	9.176	-3.298	
0.300	0.002	-1.642	1	0.283	0.076	0.930	8.812	-3.185	
0.348	0.003	-1.620	2	0.283	0.076	0.902	5.370	-7.058	
0.106	0.003	-1.776	1	0.283	0.076	0.490	9.646	-2.331	
0.175	0.003	-1.632	2	0.283	0.076	0.468	7.831	-6.991	
0.303	0.001	-1.794	1	0.283	0.076	0.964	10.606	-2.238	
0.012	0.002	-1.862	1	0.283	0.076	0.164	12.989	-1.908	
0.008	0.004	-1.956	2	0.283	0.076	0.089	11.212	-6.029	
0.081	0.001	-1.963	1	0.283	0.076	0.423	11.617	-1.511	
0.149	0.002	-2.065	1	0.283	0.076	0.613	12.799	-1.193	
0.004	0.001	-2.021	1	0.283	0.076	0.097	14.263	-1.320	
0.005	0.002	-2.129	1	0.283	0.076	0.099	13.922	-1.029	
0.011	0.002	-2.109	1	0.283	0.076	0.153	13.512	-1.078	
0.062	0.003	-2.124	1	0.283	0.076	0.365	11.629	-1.042	
0.179	0.003	-2.023	1	0.283	0.076	0.663	11.271	-1.316	
0.040	0.003	-1.944	1	0.283	0.076	0.291	12.724	-1.579	
0.169	0.003	-1.875	1	0.283	0.076	0.660	13.935	-1.852	
0.006	0.002	-1.954	2	0.283	0.076	0.082	13.634	-6.031	
0.009	0.003	-1.876	2	0.283	0.076	0.120	12.073	-6.155	
0.019	0.003	-1.977	1	0.283	0.076	0.196	12.777	-1.463	
0.236	0.003	-2.047	1	0.283	0.076	0.814	13.264	-1.245	
0.249	0.003	-1.994	1	0.283	0.076	0.842	13.837	-1.406	
0.325	0.003	-2.005	1	0.283	0.076	1.015	13.948	-1.372	
0.044	0.006	-2.026	2	0.283	0.076	0.219	15.599	-5.962	
0.256	0.002	-2.084	1	0.283	0.076	0.830	12.308	-1.142	
0.262	0.002	-1.986	1	0.283	0.076	0.846	13.304	-1.433	
0.250	0.005	-2.092	1	0.283	0.076	0.819	13.799	-1.121	
0.047	0.002	-2.082	1	0.283	0.076	0.326	15.433	-1.148	
0.029	0.002	-2.129	3	0.283	0.076	0.163	13.178	-10.818	
0.033	0.004	-2.058	2	0.283	0.076	0.207	14.895	-5.943	
0.059	0.004	-1.934	2	0.283	0.076	0.314	14.336	-6.057	
0.036	0.003	-1.955	1	0.283	0.076	0.282	14.496	-1.541	
0.069	0.002	-1.906	1	0.283	0.076	0.399	14.292	-1.724	
0.214	0.002	-1.782	1	0.283	0.076	0.739	11.739	-2.301	
0.107	0.003	-1.844	1	0.283	0.076	0.506	13.925	-1.989	
0.390	0.004	-1.916	2	0.283	0.076	0.944	11.742	-6.085	
0.507	0.003	-1.946	1	0.283	0.076	1.483	11.665	-1.570	
0.358	0.002	-2.041	1	0.283	0.076	1.093	12.430	-1.263	
0.621	0.004	-1.928	2	0.283	0.076	1.505	10.531	-6.065	
0.739	0.004	-1.941	1	0.283	0.076	2.459	11.704	-1.591	
0.949	0.004	-2.039	1	0.283	0.076	6.304	11.418	-1.266	
0.966	0.003	-1.959	1	0.283	0.076	7.849	11.602	-1.527	
0.661	0.003	-1.961	1	0.283	0.076	1.976	12.398	-1.519	
0.823	0.003	-2.015	1	0.283	0.076	3.150	14.302	-1.339	
0.754	0.006	-1.907	1	0.283	0.076	2.562	14.496	-1.721	
0.731	0.002	-1.930	1	0.283	0.076	2.413	14.748	-1.631	
0.912	0.001	-1.885	1	0.283	0.076	4.712	14.022	-1.811	
0.819	0.004	-1.884	1	0.283	0.076	3.115	13.874	-1.815	
0.932	0.005	-1.815	2	0.283	0.076	4.387	10.399	-6.292	
0.950	0.003	-1.825	1	0.283	0.076	6.390	12.045	-2.083	
0.791	0.004	-1.829	1	0.283	0.076	2.846	12.809	-2.059	
0.530	0.002	-1.928	1	0.283	0.076	1.553	13.507	-1.638	
0.370	0.003	-1.960	2	0.283	0.076	0.780	9.894	-6.024	
0.327	0.002	-2.014	1	0.283	0.076	1.020	13.369	-1.343	
0.039	0.004	-1.969	1	0.283	0.076	0.297	14.932	-1.490	
0.141	0.003	-1.857	1	0.283	0.076	0.592	13.587	-1.933	
0.023	0.002	-1.983	1	0.283	0.076	0.223	14.020	-1.442	
0.243	0.003	-1.910	1	0.283	0.076	0.829	13.270	-1.709	
0.263	0.003	-1.865	1	0.283	0.076	0.874	13.052	-1.894	
0.545	0.005	-1.915	1	0.283	0.076	1.601	12.620	-1.690	
0.487	0.003	-1.998	1	0.283	0.076	1.426	13.066	-1.393	
0.506	0.003	-2.074	1	0.283	0.076	1.482	12.558	-1.169	
0.302	0.002	-2.031	1	0.283	0.076	0.962	13.972	-1.290	
0.174	0.002	-2.074	2	0.283	0.076	0.564	11.403	-5.936	
0.426	0.003	-2.099	2	0.283	0.076	1.063	11.133	-5.928	
0.293	0.002	-2.119	1	0.283	0.076	0.941	14.336	-1.054	
0.492	0.002	-2.071	2	0.283	0.076	1.059	10.884	-5.937	
0.222	0.001	-1.989	1	0.283	0.076	0.759	12.064	-1.424	
0.462	0.004	-2.065	1	0.283	0.076	1.356	14.702	-1.193	
0.387	0.003	-2.039	1	0.283	0.076	1.162	13.278	-1.268	
0.131	0.002	-2.124	1	0.283	0.076	0.568	14.126	-1.041	
0.265	0.005	-1.988	1	0.283	0.076	0.878	13.486	-1.426	
0.611	0.002	-2.011	1	0.283	0.076	1.834	12.947	-1.354	
0.513	0.003	-2.113	1	0.283	0.076	1.503	13.292	-1.067	
0.554	0.003	-2.127	1	0.283	0.076	1.581	11.670	-1.033	
0.397	0.001	-1.934	1	0.283	0.076	1.149	14.722	-1.615	
0.003	0.004	-1.996	2	0.283	0.076	0.060	19.799	-5.986	
0.121	0.004	-1.916	1	0.283	0.076	0.525	15.730	-1.686	
0.007	0.003	-1.866	2	0.283	0.076	0.090	15.577	-6.175	
0.024	0.002	-1.993	1	0.283	0.076	0.229	17.202	-1.409	
0.018	0.002	-1.976	1	0.283	0.076	0.196	16.663	-1.465	
0.001	0.001	-2.007	2	0.283	0.076	0.040	14.925	-5.976	
0.208	0.002	-2.027	1	0.283	0.076	0.728	13.574	-1.304	
0.376	0.002	-2.135	1	0.283	0.076	1.103	13.621	-1.016	
0.229	0.004	-2.009	1	0.283	0.076	0.771	14.606	-1.359	
0.250	0.003	-2.036	1	0.283	0.076	0.845	15.838	-1.275	
0.052	0.003	-1.963	1	0.283	0.076	0.333	12.882	-1.509	
0.071	0.003	-1.977	1	0.283	0.076	0.406	15.967	-1.462	
0.004	0.002	-1.859	1	0.283	0.076	0.098	17.011	-1.924	
0.126	0.003	-1.844	1	0.283	0.076	0.556	16.616	-1.992	
0.024	0.005	-1.899	1	0.283	0.076	0.225	14.392	-1.752	
0.012	0.003	-1.870	2	0.283	0.076	0.121	17.502	-6.166	
0.006	0.004	-1.845	2	0.283	0.076	0.083	18.486	-6.220	
0.305	0.004	-1.957	1	0.283	0.076	0.937	14.002	-1.531	
0.462	0.003	-1.942	1	0.283	0.076	1.312	12.808	-1.585	
0.368	0.002	-1.898	1	0.283	0.076	1.084	11.488	-1.755	
0.298	0.003	-2.023	1	0.283	0.076	0.954	14.140	-1.315	
0.595	0.004	-2.137	1	0.283	0.076	1.772	12.986	-1.010	
0.647	0.003	-2.113	1	0.283	0.076	1.980	13.649	-1.068	
0.836	0.004	-2.113	1	0.283	0.076	3.299	13.311	-1.069	
0.959	0.004	-2.134	1	0.283	0.076	7.067	12.846	-1.017	
0.775	0.003	-2.053	1	0.283	0.076	2.717	13.566	-1.228	
0.485	0.002	-1.986	1	0.283	0.076	1.420	14.219	-1.433	
0.402	0.003	-1.977	1	0.283	0.076	1.200	13.939	-1.463	
0.706	0.004	-1.893	1	0.283	0.076	2.268	13.514	-1.775	
0.588	0.005	-1.874	1	0.283	0.076	1.748	14.781	-1.859	
0.800	0.003	-1.774	1	0.283	0.076	2.927	14.635	-2.340	
0.956	0.003	-1.847	1	0.283	0.076	6.850	14.034	-1.977	
0.910	0.004	-1.833	1	0.283	0.076	4.661	14.303	-2.040	
0.494	0.004	-1.877	1	0.283	0.076	1.446	15.430	-1.846	
0.308	0.003	-1.842	1	0.283	0.076	0.976	16.218	-1.999	
0.004	0.005	-1.911	1	0.283	0.076	0.088	15.845	-1.705	
0.063	0.004	-1.734	2	0.283	0.076	0.304	17.104	-6.543	
0.166	0.003	-1.731	2	0.283	0.076	0.494	14.621	-6.553	
0.187	0.004	-1.718	3	0.283	0.076	0.440	14.288	-10.541	
0.173	0.003	-1.661	1	0.283	0.076	0.670	17.190	-3.044	
0.066	0.007	-1.697	1	0.283	0.076	0.388	18.107	-2.802	
0.051	0.003	-1.571	3	0.283	0.076	0.235	15.565	-10.937	
0.114	0.003	-1.559	1	0.283	0.076	0.525	17.203	-3.867	
0.043	0.003	-1.402	2	0.283	0.076	0.267	17.846	-8.763	
0.342	0.004	-1.483	1	0.283	0.076	1.056	18.029	-4.618	
0.093	0.004	-1.366	1	0.283	0.076	0.470	18.563	-6.069	
0.008	0.004	-1.413	2	0.283	0.076	0.114	18.568	-8.651	
0.015	0.003	-1.563	1	0.283	0.076	0.179	17.978	-3.824	
0.110	0.003	-1.641	1	0.283	0.076	0.514	17.927	-3.192	
0.342	0.003	-1.687	1	0.283	0.076	1.021	13.899	-2.870	
0.416	0.003	-1.699	1	0.283	0.076	1.236	17.568	-2.791	
0.308	0.004	-1.751	1	0.283	0.076	0.977	17.700	-2.469	
0.265	0.003	-1.818	1	0.283	0.076	0.879	17.546	-2.113	
0.470	0.003	-1.767	1	0.283	0.076	1.378	17.528	-2.383	
0.317	0.003	-1.872	1	0.283	0.076	0.996	17.666	-1.865	
0.032	0.003	-1.798	1	0.283	0.076	0.264	18.304	-2.214	
0.073	0.004	-1.734	3	0.283	0.076	0.286	15.493	-10.518	
0.079	0.003	-1.543	1	0.283	0.076	0.428	18.599	-4.008	
0.016	0.004	-1.560	3	0.283	0.076	0.105	17.513	-10.983	
0.255	0.004	-1.606	2	0.283	0.076	0.602	14.497	-7.133	
0.202	0.005	-1.761	1	0.283	0.076	0.736	17.185	-2.411	
0.285	0.003	-1.700	1	0.283	0.076	0.925	17.143	-2.780	
0.273	0.002	-1.751	1	0.283	0.076	0.897	16.756	-2.473	
0.029	0.002	-1.730	2	0.283	0.076	0.182	15.121	-6.559	
0.013	0.005	-1.628	3	0.283	0.076	0.106	15.848	-10.739	
0.002	0.002	-1.593	1	0.283	0.076	0.066	16.929	-3.569	
0.029	0.003	-1.566	4	0.283	0.076	0.134	13.194	-14.536	
0.020	0.003	-1.555	1	0.283	0.076	0.211	15.178	-3.897	
0.063	0.002	-1.742	1	0.283	0.076	0.379	15.803	-2.523	
0.008	0.003	-1.650	1	0.283	0.076	0.128	16.524	-3.122	
0.011	0.004	-1.557	3	0.283	0.076	0.091	17.747	-10.995	
0.211	0.004	-1.536	1	0.283	0.076	0.756	16.084	-4.076	
0.298	0.003	-1.530	1	0.283	0.076	0.954	15.847	-4.137	
0.450	0.001	-1.623	1	0.283	0.076	1.324	15.211	-3.326	
0.467	0.002	-1.657	1	0.283	0.076	1.371	15.369	-3.071	
0.295	0.003	-1.713	1	0.283	0.076	0.947	15.979	-2.696	
0.004	0.004	-1.567	4	0.283	0.076	0.054	15.752	-14.534	
0.006	0.003	-1.535	3	0.283	0.076	0.071	15.116	-11.097	
0.026	0.004	-1.511	1	0.283	0.076	0.239	17.468	-4.318	
0.001	0.003	-1.630	3	0.283	0.076	0.038	14.712	-10.733	
0.054	0.002	-1.564	1	0.283	0.076	0.349	18.032	-3.814	
0.030	0.003	-1.648	2	0.283	0.076	0.225	17.969	-6.909	
0.001	0.004	-1.768	2	0.283	0.076	0.037	18.872	-6.428	
0.007	0.001	-1.750	2	0.283	0.076	0.091	18.148	-6.489	
0.138	0.004	-1.729	2	0.283	0.076	0.415	11.219	-6.561	
0.075	0.004	-1.810	1	0.283	0.076	0.415	17.591	-2.153	
0.153	0.002	-1.839	1	0.283	0.076	0.621	17.414	-2.015	
0.010	0.002	-1.844	1	0.283	0.076	0.150	18.644	-1.989	
0.004	0.004	-1.764	2	0.283	0.076	0.065	17.936	-6.440	
0.086	0.002	-1.852	1	0.283	0.076	0.434	14.473	-1.954	
0.017	0.004	-1.952	1	0.283	0.076	0.192	18.367	-1.549	
0.050	0.004	-1.979	1	0.283	0.076	0.337	17.671	-1.454	
0.075	0.003	-1.935	1	0.283	0.076	0.418	17.099	-1.611	
0.019	0.002	-1.834	1	0.283	0.076	0.206	17.050	-2.039	
0.010	0.002	-1.812	3	0.283	0.076	0.087	16.719	-10.457	
0.014	0.002	-1.913	1	0.283	0.076	0.176	17.746	-1.698	
0.048	0.004	-2.074	1	0.283	0.076	0.328	17.601	-1.169	
0.072	0.004	-2.003	1	0.283	0.076	0.407	17.867	-1.378	
0.181	0.004	-2.111	1	0.283	0.076	0.687	17.480	-1.073	
0.092	0.003	-2.091	1	0.283	0.076	0.466	17.513	-1.123	
0.038	0.004	-2.129	2	0.283	0.076	0.202	16.219	-5.924	
0.109	0.002	-2.036	1	0.283	0.076	0.513	16.941	-1.277	
0.095	0.005	-2.046	2	0.283	0.076	0.350	16.803	-5.949	
0.066	0.005	-2.065	1	0.283	0.076	0.389	19.197	-1.194	
0.097	0.002	-2.081	1	0.283	0.076	0.479	18.417	-1.149	
0.109	0.003	-2.098	2	0.283	0.076	0.392	19.403	-5.928	
0.172	0.003	-1.961	1	0.283	0.076	0.667	19.884	-1.519	
0.169	0.005	-1.951	1	0.283	0.076	0.659	19.576	-1.553	
0.279	0.003	-1.968	1	0.283	0.076	0.910	19.265	-1.494	
0.507	0.002	-2.130	1	0.283	0.076	1.485	18.816	-1.026	
0.512	0.003	-2.049	1	0.283	0.076	1.497	19.776	-1.237	
0.451	0.003	-2.024	1	0.283	0.076	1.327	19.369	-1.311	
0.402	0.004	-1.966	1	0.283	0.076	1.199	19.704	-1.502	
0.464	0.005	-2.025	1	0.283	0.076	1.362	18.678	-1.309	
0.367	0.004	-1.967	1	0.283	0.076	1.115	18.279	-1.495	
0.308	0.005	-1.966	1	0.283	0.076	0.975	19.040	-1.499	
0.128	0.002	-2.064	2	0.283	0.076	0.409	16.736	-5.940	
0.033	0.003	-2.023	1	0.283	0.076	0.271	20.289	-1.315	
0.261	0.003	-2.033	1	0.283	0.076	0.869	19.568	-1.284	
0.235	0.004	-2.017	1	0.283	0.076	0.812	19.487	-1.332	
0.208	0.006	-2.097	1	0.283	0.076	0.749	19.585	-1.109	
0.075	0.003	-2.116	1	0.283	0.076	0.418	19.592	-1.061	
0.143	0.004	-1.887	1	0.283	0.076	0.598	19.773	-1.802	
0.019	0.003	-1.741	2	0.283	0.076	0.173	19.130	-6.519	
0.378	0.003	-1.813	1	0.283	0.076	1.140	18.183	-2.141	
0.014	0.002	-1.734	2	0.283	0.076	0.156	18.240	-6.543	
0.004	0.003	-1.764	4	0.283	0.076	0.064	17.614	-14.529	
0.072	0.002	-1.831	1	0.283	0.076	0.406	18.821	-2.050	
0.066	0.003	-1.867	1	0.283	0.076	0.389	18.072	-1.888	
0.057	0.002	-1.826	1	0.283	0.076	0.359	18.020	-2.077	
0.200	0.004	-1.717	1	0.283	0.076	0.733	15.920	-2.674	
0.089	0.003	-1.819	1	0.283	0.076	0.457	16.547	-2.110	
0.029	0.004	-1.770	1	0.283	0.076	0.251	16.892	-2.361	
0.271	0.003	-1.613	1	0.283	0.076	0.892	16.096	-3.406	
0.362	0.002	-1.688	1	0.283	0.076	1.103	15.509	-2.857	
0.324	0.002	-1.773	1	0.283	0.076	1.013	14.681	-2.347	
0.097	0.002	-1.817	1	0.283	0.076	0.465	12.552	-2.120	
0.524	0.004	-1.846	2	0.283	0.076	1.068	12.500	-6.217	
0.556	0.005	-1.838	1	0.283	0.076	1.636	15.283	-2.018	
0.831	0.002	-1.915	1	0.283	0.076	3.249	14.414	-1.688	
0.818	0.002	-1.940	1	0.283	0.076	3.103	13.242	-1.592	
0.766	0.003	-1.902	1	0.283	0.076	2.649	13.136	-1.740	
0.757	0.003	-1.950	1	0.283	0.076	2.586	12.980	-1.559	
0.984	0.002	-1.840	1	0.283	0.076	11.375	10.425	-2.011	
0.719	0.003	-1.900	1	0.283	0.076	2.343	12.921	-1.749	
0.530	0.002	-1.816	1	0.283	0.076	1.554	12.614	-2.127	
0.229	0.004	-1.832	1	0.283	0.076	0.796	12.998	-2.049	
0.474	0.001	-1.814	1	0.283	0.076	1.389	11.768	-2.133	
0.432	0.003	-1.808	1	0.283	0.076	1.275	10.802	-2.164	
0.464	0.003	-1.930	1	0.283	0.076	1.320	5.928	-1.632	
0.438	0.002	-1.886	1	0.283	0.076	1.250	9.375	-1.806	
0.295	0.001	-1.867	1	0.283	0.076	0.946	11.219	-1.887	
0.346	0.002	-1.947	1	0.283	0.076	1.031	10.372	-1.569	
0.436	0.003	-1.890	1	0.283	0.076	1.287	11.024	-1.789	
0.504	0.002	-1.942	1	0.283	0.076	1.427	10.394	-1.586	
0.218	0.003	-1.934	3	0.283	0.076	0.499	4.945	-10.499	
0.012	0.003	-1.949	1	0.283	0.076	0.161	12.156	-1.561	
0.003	0.002	-1.957	2	0.283	0.076	0.059	13.226	-6.027	
0.049	0.002	-1.840	1	0.283	0.076	0.330	11.944	-2.007	
0.086	0.002	-1.956	2	0.283	0.076	0.378	8.774	-6.028	
0.030	0.001	-2.065	1	0.283	0.076	0.258	11.522	-1.192	
0.098	0.001	-2.096	1	0.283	0.076	0.482	10.978	-1.111	
0.022	0.002	-2.068	2	0.283	0.076	0.182	8.465	-5.938	
0.268	0.003	-2.018	1	0.283	0.076	0.885	9.707	-1.330	
0.042	0.004	-2.020	1	0.283	0.076	0.298	9.734	-1.323	
0.029	0.001	-2.063	1	0.283	0.076	0.243	9.687	-1.200	
0.002	0.001	-1.941	2	0.283	0.076	0.048	9.504	-6.047	
0.064	0.001	-2.021	1	0.283	0.076	0.384	9.417	-1.322	
0.026	0.001	-2.044	1	0.283	0.076	0.230	6.431	-1.254	
0.037	0.001	-2.006	1	0.283	0.076	0.288	9.294	-1.367	
0.156	0.002	-2.007	1	0.283	0.076	0.608	5.544	-1.365	
0.081	0.002	-2.120	1	0.283	0.076	0.421	5.790	-1.051	
0.088	0.001	-2.089	2	0.283	0.076	0.317	8.213	-5.931	
0.120	0.001	-2.119	1	0.283	0.076	0.524	7.330	-1.054	
0.120	0.001	-1.974	1	0.283	0.076	0.525	6.222	-1.472	
0.035	0.001	-1.834	1	0.283	0.076	0.270	6.929	-2.039	
0.010	0.002	-1.771	2	0.283	0.076	0.118	5.989	-6.420	
0.042	0.003	-1.816	2	0.283	0.076	0.263	8.079	-6.291	
0.082	0.003	-1.720	2	0.283	0.076	0.319	7.211	-6.595	
0.080	0.002	-1.680	4	0.283	0.076	0.237	5.344	-14.455	
0.028	0.002	-1.766	2	0.283	0.076	0.173	6.341	-6.435	
0.001	0.001	-1.780	1	0.283	0.076	0.051	9.407	-2.311	
0.006	0.002	-1.600	4	0.283	0.076	0.057	2.853	-14.487	
0.002	0.001	-1.525	2	0.283	0.076	0.056	9.896	-7.661	
