h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.161	0.002	-1.950	2	0.168	0.067	0.553	2.344	-6.306	
0.262	0.002	-1.940	2	0.168	0.067	0.738	3.885	-6.325	
0.435	0.000	-2.052	0	0.168	0.067	0.000	0.000	3.275	
0.023	0.001	-2.097	1	0.168	0.067	0.270	6.243	-1.301	
0.003	0.003	-2.176	2	0.168	0.067	0.068	8.355	-6.088	
0.055	0.001	-2.154	1	0.168	0.067	0.422	4.881	-1.141	
0.146	0.002	-2.205	1	0.168	0.067	0.709	6.043	-1.013	
0.100	0.001	-2.206	1	0.168	0.067	0.574	6.252	-1.012	
0.004	0.002	-2.132	2	0.168	0.067	0.083	8.518	-6.102	
0.135	0.001	-2.160	1	0.168	0.067	0.691	5.093	-1.124	
0.168	0.000	-2.191	1	0.168	0.067	0.798	5.260	-1.048	
0.133	0.003	-2.198	1	0.167	0.067	0.672	6.097	-1.030	
0.061	0.001	-2.156	1	0.167	0.067	0.439	6.515	-1.134	
0.283	0.003	-2.160	1	0.167	0.066	1.114	4.859	-1.124	
0.402	0.002	-2.139	1	0.167	0.067	1.410	5.359	-1.181	
0.467	0.000	-2.139	1	0.167	0.067	2.335	-3.326	-1.180	
0.511	0.001	-1.995	1	0.167	0.067	1.813	4.443	-1.645	
0.554	0.003	-1.981	1	0.167	0.067	1.916	5.053	-1.702	
0.486	0.002	-2.004	1	0.167	0.067	1.670	5.190	-1.613	
0.420	0.001	-1.965	1	0.166	0.066	1.462	5.323	-1.767	
0.456	0.001	-1.970	1	0.166	0.066	1.623	4.553	-1.747	
0.413	0.002	-1.965	2	0.166	0.066	0.986	2.281	-6.280	
0.306	0.001	-2.041	1	0.166	0.066	1.160	4.578	-1.481	
0.287	0.002	-2.033	3	0.166	0.066	0.703	1.297	-10.853	
0.281	0.001	-2.055	1	0.165	0.066	1.109	4.933	-1.432	
0.220	0.002	-2.090	1	0.165	0.066	0.913	5.792	-1.322	
0.278	0.000	-2.110	0	0.165	0.066	0.000	0.000	3.590	
0.157	0.001	-2.076	1	0.165	0.066	0.742	5.998	-1.365	
0.180	0.001	-2.068	1	0.165	0.066	0.830	5.152	-1.392	
0.028	0.001	-2.033	1	0.165	0.066	0.303	6.137	-1.507	
0.264	0.001	-1.943	1	0.165	0.066	1.029	5.673	-1.858	
0.275	0.001	-2.013	1	0.165	0.066	1.076	4.653	-1.580	
0.202	0.001	-2.089	1	0.165	0.066	0.865	5.846	-1.326	
0.207	0.002	-2.090	1	0.164	0.066	0.878	5.831	-1.321	
0.168	0.000	-2.083	0	0.164	0.066	0.000	0.000	3.446	
0.529	0.001	-2.039	1	0.164	0.066	1.879	4.338	-1.487	
0.551	0.002	-2.046	1	0.164	0.066	1.904	5.060	-1.462	
0.604	0.001	-2.011	1	0.164	0.066	2.189	4.254	-1.589	
0.576	0.002	-1.983	1	0.164	0.066	2.001	5.010	-1.695	
0.523	0.001	-2.000	1	0.164	0.065	1.800	5.116	-1.628	
0.468	0.003	-1.945	1	0.163	0.065	1.612	5.226	-1.850	
0.597	0.001	-1.918	1	0.163	0.065	2.161	4.199	-1.968	
0.975	0.000	-1.864	0	0.163	0.065	0.000	0.000	2.044	
0.864	0.001	-2.034	1	0.163	0.066	4.421	2.543	-1.504	
0.818	0.002	-2.020	2	0.163	0.066	2.733	0.485	-6.196	
0.857	0.002	-2.004	1	0.163	0.065	4.207	4.267	-1.612	
0.736	0.001	-1.977	1	0.163	0.065	2.964	3.883	-1.716	
0.658	0.001	-2.000	1	0.162	0.065	2.385	4.835	-1.628	
0.753	0.001	-1.953	2	0.162	0.065	2.155	-3.316	-6.302	
0.782	0.000	-2.009	0	0.163	0.066	0.000	0.000	3.022	
0.306	0.000	-1.941	0	0.163	0.066	0.000	0.000	2.592	
0.363	0.001	-2.038	1	0.163	0.066	1.319	4.450	-1.492	
0.337	0.001	-2.034	2	0.163	0.066	0.827	1.273	-6.179	
0.862	0.002	-1.655	2	0.163	0.066	3.199	1.704	-7.411	
0.802	0.001	-1.676	1	0.163	0.066	3.452	4.465	-3.450	
0.851	0.003	-1.682	1	0.163	0.066	4.103	4.292	-3.404	
0.842	0.001	-1.675	1	0.162	0.066	3.971	4.325	-3.459	
0.839	0.002	-1.662	1	0.162	0.066	4.055	3.570	-3.570	
0.782	0.001	-1.661	1	0.162	0.066	3.359	3.826	-3.574	
0.543	0.003	-1.723	3	0.162	0.066	1.150	3.778	-10.993	
0.239	0.001	-1.802	1	0.162	0.066	0.994	4.973	-2.577	
0.254	0.001	-1.829	1	0.162	0.066	1.035	5.001	-2.422	
0.323	0.001	-1.803	1	0.162	0.065	1.226	4.764	-2.569	
0.220	0.000	-1.842	1	0.162	0.065	0.931	4.099	-2.345	
0.149	0.002	-1.945	1	0.162	0.066	0.730	5.038	-1.851	
0.007	0.001	-2.030	2	0.161	0.065	0.104	7.428	-6.184	
0.027	0.002	-2.092	1	0.161	0.065	0.289	6.916	-1.318	
0.086	0.002	-2.054	2	0.161	0.065	0.391	5.029	-6.158	
0.015	0.002	-2.072	1	0.161	0.065	0.210	7.207	-1.377	
0.153	0.001	-1.999	1	0.161	0.065	0.754	5.315	-1.631	
0.201	0.002	-2.000	1	0.161	0.065	0.889	5.153	-1.628	
0.226	0.003	-2.018	2	0.161	0.065	0.812	2.111	-6.199	
0.217	0.003	-2.057	1	0.161	0.065	0.933	5.036	-1.426	
0.030	0.000	-2.058	0	0.161	0.065	0.000	0.000	3.307	
0.172	0.001	-2.049	1	0.161	0.065	0.783	5.945	-1.452	
0.209	0.002	-2.050	2	0.161	0.065	0.585	5.107	-6.161	
0.009	0.000	-2.082	1	0.161	0.065	0.144	3.228	-1.346	
0.025	0.003	-2.121	1	0.161	0.065	0.278	6.954	-1.231	
0.238	0.002	-2.118	1	0.161	0.065	0.990	5.045	-1.240	
0.171	0.002	-2.153	1	0.161	0.065	0.796	4.255	-1.143	
0.130	0.002	-2.180	1	0.161	0.065	0.685	5.411	-1.074	
0.019	0.002	-2.023	2	0.161	0.065	0.175	6.954	-6.192	
0.198	0.000	-1.997	1	0.160	0.065	0.948	3.392	-1.640	
0.190	0.001	-2.018	1	0.160	0.065	0.832	5.885	-1.562	
0.234	0.002	-2.044	1	0.160	0.065	0.979	5.057	-1.470	
0.373	0.003	-2.087	1	0.160	0.065	1.325	5.422	-1.330	
0.334	0.001	-2.088	1	0.160	0.065	1.255	4.809	-1.328	
0.402	0.001	-2.153	1	0.160	0.065	1.434	4.367	-1.143	
0.396	0.001	-2.190	1	0.159	0.065	1.390	5.374	-1.049	
0.396	0.001	-2.190	1	0.159	0.064	1.390	5.374	-1.049	
0.254	0.001	-2.168	1	0.159	0.064	1.001	5.700	-1.103	
0.210	0.001	-2.149	1	0.159	0.064	0.916	5.055	-1.154	
0.276	0.002	-2.116	1	0.159	0.064	1.096	4.876	-1.245	
0.301	0.001	-2.173	1	0.158	0.064	1.128	5.582	-1.090	
0.319	0.000	-2.199	0	0.158	0.064	0.000	0.000	4.028	
0.441	0.003	-2.143	1	0.158	0.064	1.558	3.585	-1.169	
0.364	0.002	-2.130	1	0.158	0.064	1.301	5.440	-1.205	
0.303	0.002	-2.175	1	0.158	0.064	1.153	4.584	-1.085	
0.202	0.003	-2.209	1	0.158	0.064	0.863	5.848	-1.004	
0.195	0.002	-2.198	1	0.158	0.064	0.847	5.867	-1.030	
0.278	0.002	-2.196	1	0.157	0.064	1.066	5.638	-1.034	
0.288	0.001	-2.158	1	0.157	0.064	1.129	4.915	-1.129	
0.283	0.001	-2.126	1	0.157	0.064	1.099	4.632	-1.216	
0.175	0.002	-2.082	1	0.157	0.064	0.806	4.941	-1.348	
0.034	0.001	-2.036	1	0.157	0.064	0.335	6.109	-1.498	
0.032	0.002	-1.867	1	0.157	0.064	0.313	6.839	-2.213	
0.078	0.002	-1.814	1	0.157	0.064	0.501	6.386	-2.504	
0.025	0.002	-1.859	2	0.157	0.064	0.184	5.249	-6.523	
0.062	0.002	-1.800	3	0.157	0.064	0.283	3.515	-10.845	
0.027	0.001	-1.736	1	0.157	0.064	0.319	4.463	-2.999	
0.003	0.002	-1.832	2	0.158	0.064	0.069	8.342	-6.607	
0.014	0.002	-1.838	1	0.158	0.064	0.206	7.225	-2.370	
0.055	0.002	-1.954	2	0.158	0.064	0.312	5.701	-6.300	
0.149	0.003	-2.057	2	0.158	0.064	0.550	4.989	-6.155	
0.165	0.000	-2.082	1	0.158	0.064	0.780	4.275	-1.346	
0.146	0.002	-2.049	1	0.157	0.064	0.735	5.273	-1.453	
0.219	0.001	-2.011	1	0.157	0.064	0.928	4.102	-1.586	
0.199	0.002	-1.987	2	0.157	0.064	0.647	4.219	-6.242	
0.016	0.004	-2.091	2	0.157	0.064	0.165	7.561	-6.126	
0.029	0.001	-2.050	2	0.157	0.064	0.231	3.706	-6.162	
0.196	0.001	-2.012	1	0.157	0.064	0.864	4.872	-1.582	
0.353	0.001	-2.003	2	0.157	0.064	0.858	0.491	-6.220	
0.224	0.001	-1.995	1	0.157	0.064	0.952	5.016	-1.647	
0.190	0.001	-2.006	1	0.157	0.063	0.858	5.188	-1.605	
0.185	0.003	-2.024	1	0.156	0.063	0.845	5.203	-1.541	
0.142	0.001	-1.945	1	0.156	0.063	0.721	5.360	-1.847	
0.175	0.003	-1.837	2	0.156	0.063	0.607	4.794	-6.591	
0.318	0.002	-1.785	1	0.156	0.063	1.172	5.543	-2.677	
0.318	0.001	-1.831	1	0.156	0.063	1.212	4.776	-2.406	
0.267	0.002	-1.820	1	0.156	0.063	1.071	4.968	-2.468	
0.149	0.002	-1.839	3	0.156	0.063	0.487	1.906	-10.804	
0.194	0.001	-1.877	1	0.156	0.063	0.871	5.173	-2.162	
0.085	0.001	-1.780	1	0.156	0.063	0.522	6.345	-2.712	
0.230	0.001	-1.735	1	0.156	0.063	0.938	5.765	-3.013	
0.064	0.002	-1.718	1	0.156	0.063	0.465	5.793	-3.133	
0.045	0.002	-1.771	1	0.156	0.063	0.441	2.244	-2.771	
0.117	0.002	-1.814	1	0.156	0.063	0.637	5.174	-2.504	
0.047	0.001	-1.782	1	0.156	0.063	0.396	5.949	-2.700	
0.011	0.001	-1.775	2	0.156	0.063	0.137	7.094	-6.811	
0.008	0.001	-1.717	3	0.156	0.063	0.083	5.117	-11.007	
0.053	0.002	-1.747	1	0.156	0.063	0.414	5.597	-2.929	
0.111	0.001	-1.727	1	0.157	0.063	0.621	4.501	-3.065	
0.056	0.004	-1.819	3	0.157	0.063	0.249	1.067	-10.823	
0.002	0.001	-1.712	2	0.157	0.063	0.048	6.604	-7.097	
0.178	0.001	-1.716	1	0.157	0.063	0.800	5.923	-3.149	
0.012	0.002	-1.569	4	0.157	0.063	0.105	8.451	-15.187	
0.238	0.001	-1.589	1	0.157	0.063	0.991	4.976	-4.224	
0.240	0.001	-1.560	1	0.157	0.063	0.996	4.971	-4.524	
0.007	0.001	-1.596	2	0.157	0.063	0.118	5.790	-7.812	
0.109	0.002	-1.734	1	0.157	0.063	0.610	5.216	-3.019	
0.013	0.002	-1.756	1	0.157	0.063	0.202	5.575	-2.869	
0.356	0.001	-1.803	1	0.157	0.063	1.320	4.759	-2.572	
0.325	0.001	-1.855	1	0.157	0.062	1.193	5.526	-2.276	
0.271	0.001	-1.853	1	0.157	0.062	1.048	5.655	-2.287	
0.304	0.001	-1.835	1	0.156	0.062	1.173	4.876	-2.384	
0.322	0.002	-1.870	1	0.156	0.062	1.204	4.540	-2.202	
0.510	0.003	-1.923	1	0.156	0.062	1.810	4.444	-1.946	
0.396	0.000	-1.928	0	0.157	0.063	0.000	0.000	2.507	
0.670	0.001	-1.973	1	0.157	0.063	2.529	4.042	-1.734	
0.641	0.001	-1.978	1	0.156	0.063	2.371	4.106	-1.714	
0.610	0.001	-1.942	1	0.156	0.063	2.185	3.946	-1.863	
0.618	0.001	-1.967	1	0.156	0.062	2.258	4.223	-1.757	
0.618	0.001	-1.967	1	0.156	0.062	2.258	4.223	-1.757	
0.749	0.001	-1.998	1	0.156	0.062	3.033	2.920	-1.635	
0.763	0.001	-2.033	1	0.155	0.062	3.179	3.813	-1.510	
0.600	0.001	-1.957	1	0.155	0.062	2.102	4.961	-1.797	
0.600	0.001	-1.957	1	0.155	0.062	2.102	4.961	-1.797	
0.608	0.001	-1.951	2	0.155	0.062	1.574	2.667	-6.305	
0.661	0.002	-1.959	1	0.155	0.062	2.400	4.828	-1.788	
0.623	0.001	-1.989	1	0.154	0.062	2.207	4.912	-1.671	
0.726	0.000	-2.045	0	0.154	0.062	0.000	0.000	3.233	
0.952	0.003	-2.164	1	0.155	0.062	6.789	-0.571	-1.113	
0.886	0.001	-2.170	1	0.155	0.062	4.872	3.144	-1.099	
0.894	0.000	-2.156	0	0.155	0.062	0.000	0.000	3.821	
0.413	0.001	-2.112	2	0.155	0.062	1.091	1.426	-6.112	
0.375	0.002	-2.102	1	0.155	0.062	1.375	4.650	-1.285	
0.410	0.001	-2.041	1	0.155	0.062	1.458	4.350	-1.481	
0.435	0.002	-2.048	1	0.154	0.062	1.556	4.595	-1.457	
0.322	0.002	-2.034	1	0.154	0.062	1.224	4.835	-1.505	
0.329	0.002	-2.033	1	0.154	0.062	1.241	4.752	-1.508	
0.281	0.002	-1.963	1	0.154	0.062	1.075	5.630	-1.774	
0.245	0.002	-1.957	1	0.154	0.062	0.979	5.722	-1.799	
0.161	0.001	-1.962	1	0.154	0.062	0.777	5.217	-1.779	
0.129	0.002	-2.080	2	0.154	0.062	0.507	5.111	-6.134	
0.166	0.003	-2.118	1	0.153	0.062	0.767	5.965	-1.238	
0.192	0.002	-2.139	2	0.153	0.062	0.633	3.438	-6.099	
0.043	0.001	-2.077	1	0.153	0.062	0.364	6.696	-1.363	
0.010	0.001	-2.055	2	0.153	0.062	0.127	7.543	-6.157	
0.002	0.000	-2.152	1	0.153	0.062	0.082	6.900	-1.145	
0.057	0.002	-2.164	1	0.153	0.062	0.430	5.560	-1.114	
0.025	0.002	-2.177	1	0.153	0.061	0.283	6.268	-1.082	
0.012	0.002	-2.138	1	0.153	0.061	0.189	6.331	-1.184	
0.014	0.001	-2.144	2	0.153	0.061	0.138	7.442	-6.096	
0.038	0.001	-2.131	1	0.153	0.061	0.351	6.064	-1.204	
0.021	0.002	-2.134	1	0.153	0.061	0.262	6.340	-1.195	
0.108	0.000	-2.081	0	0.153	0.061	0.000	0.000	3.431	
0.068	0.001	-2.000	1	0.153	0.062	0.462	6.464	-1.628	
0.001	0.001	-1.938	1	0.153	0.061	0.064	7.876	-1.879	
0.053	0.001	-1.907	1	0.153	0.061	0.406	6.590	-2.020	
0.002	0.002	-1.907	1	0.153	0.061	0.076	7.865	-2.020	
0.133	0.001	-1.966	2	0.153	0.061	0.506	4.287	-6.277	
0.190	0.001	-1.948	1	0.153	0.061	0.847	4.891	-1.837	
0.173	0.002	-1.933	1	0.153	0.061	0.786	5.941	-1.902	
0.369	0.001	-1.841	1	0.153	0.061	1.314	5.430	-2.352	
0.278	0.001	-1.761	1	0.153	0.061	1.101	4.872	-2.832	
0.052	0.002	-1.868	1	0.153	0.061	0.446	4.139	-2.210	
0.140	0.001	-1.926	1	0.153	0.061	0.693	6.065	-1.933	
0.021	0.001	-1.891	2	0.153	0.061	0.208	4.153	-6.437	
0.075	0.001	-1.824	2	0.153	0.061	0.410	2.823	-6.634	
0.012	0.002	-1.833	3	0.153	0.061	0.104	7.237	-10.809	
0.071	0.001	-2.003	1	0.153	0.061	0.491	5.739	-1.617	
0.159	0.001	-1.954	1	0.153	0.061	0.746	5.992	-1.812	
0.234	0.002	-1.965	2	0.153	0.061	0.641	2.409	-6.279	
0.283	0.002	-1.952	1	0.153	0.061	1.080	5.625	-1.818	
0.238	0.001	-1.917	1	0.152	0.061	0.961	5.741	-1.971	
0.260	0.002	-1.933	1	0.152	0.061	1.019	5.683	-1.900	
0.294	0.001	-1.810	1	0.152	0.061	1.108	5.600	-2.530	
0.327	0.001	-1.781	1	0.152	0.061	1.218	4.530	-2.703	
0.184	0.002	-1.788	2	0.152	0.061	0.526	2.187	-6.761	
0.030	0.001	-1.740	2	0.152	0.060	0.232	4.164	-6.961	
0.005	0.002	-1.714	3	0.152	0.060	0.085	6.364	-11.014	
0.001	0.002	-1.745	3	0.152	0.060	0.034	6.973	-10.940	
0.063	0.001	-1.752	2	0.152	0.060	0.289	3.118	-6.908	
0.087	0.001	-1.830	1	0.152	0.060	0.541	5.335	-2.412	
0.010	0.002	-1.975	1	0.152	0.060	0.171	6.415	-1.726	
0.019	0.002	-1.918	2	0.152	0.060	0.178	6.072	-6.373	
0.045	0.001	-1.841	2	0.152	0.060	0.267	5.609	-6.579	
0.129	0.002	-1.886	1	0.152	0.060	0.660	6.113	-2.121	
0.142	0.002	-1.867	3	0.152	0.060	0.429	4.836	-10.786	
0.002	0.003	-1.959	1	0.152	0.060	0.082	7.845	-1.790	
0.002	0.003	-1.959	1	0.152	0.060	0.082	7.845	-1.790	
0.096	0.002	-1.846	1	0.152	0.060	0.571	5.281	-2.325	
0.041	0.002	-1.861	2	0.152	0.060	0.270	5.835	-6.519	
0.003	0.001	-1.814	1	0.152	0.060	0.105	6.998	-2.503	
0.008	0.002	-1.849	3	0.152	0.060	0.080	6.746	-10.796	
0.233	0.001	-1.920	1	0.152	0.060	0.947	5.756	-1.959	
0.073	0.001	-1.924	1	0.152	0.060	0.534	3.962	-1.939	
0.036	0.001	-1.906	2	0.152	0.060	0.252	4.891	-6.401	
0.014	0.002	-1.846	2	0.152	0.060	0.153	7.746	-6.562	
0.010	0.001	-1.840	2	0.152	0.060	0.118	4.060	-6.580	
0.086	0.001	-1.861	1	0.152	0.060	0.544	5.570	-2.244	
0.106	0.001	-1.854	1	0.152	0.060	0.611	5.455	-2.284	
0.083	0.002	-1.750	2	0.152	0.061	0.328	3.857	-6.917	
0.070	0.002	-1.675	1	0.152	0.061	0.472	6.443	-3.463	
0.228	0.001	-1.686	1	0.152	0.061	0.935	5.769	-3.373	
0.004	0.001	-1.641	2	0.152	0.061	0.087	5.555	-7.501	
0.009	0.003	-1.738	2	0.152	0.060	0.105	4.932	-6.973	
0.061	0.001	-1.782	1	0.152	0.061	0.438	6.517	-2.701	
0.010	0.001	-1.770	2	0.152	0.060	0.132	8.485	-6.834	
0.004	0.002	-1.714	4	0.152	0.060	0.060	7.698	-14.942	
0.138	0.002	-1.643	1	0.152	0.060	0.709	5.376	-3.726	
0.006	0.001	-1.593	2	0.153	0.060	0.101	8.380	-7.832	
0.029	0.001	-1.585	1	0.153	0.060	0.301	5.904	-4.266	
0.004	0.001	-1.629	2	0.153	0.060	0.078	6.570	-7.581	
0.100	0.001	-1.362	3	0.153	0.061	0.371	0.116	-13.375	
0.007	0.003	-1.352	4	0.153	0.061	0.072	6.011	-16.566	
0.005	0.001	-1.385	4	0.153	0.060	0.067	5.569	-16.261	
0.008	0.002	-1.437	2	0.153	0.060	0.115	7.097	-9.301	
0.103	0.002	-1.355	1	0.153	0.060	0.582	6.239	-7.320	
0.007	0.001	-1.562	4	0.153	0.061	0.082	5.711	-15.209	
0.001	0.001	-1.211	4	0.153	0.061	0.028	6.894	-18.459	
0.021	0.003	-1.261	4	0.153	0.061	0.126	4.699	-17.680	
0.012	0.003	-1.210	3	0.154	0.061	0.120	6.656	-15.758	
0.001	0.001	-1.295	2	0.154	0.061	0.040	5.308	-11.363	
0.004	0.002	-1.277	4	0.154	0.061	0.067	5.255	-17.454	
0.035	0.001	-1.369	1	0.154	0.061	0.339	6.029	-7.073	
0.003	0.001	-1.325	3	0.154	0.061	0.047	6.424	-13.852	
0.002	0.003	-1.411	3	0.154	0.061	0.048	8.872	-12.828	
0.060	0.001	-1.460	4	0.154	0.061	0.249	2.075	-15.699	
0.023	0.001	-1.372	2	0.155	0.061	0.198	7.271	-10.146	
0.024	0.001	-1.480	3	0.155	0.061	0.170	3.763	-12.207	
0.003	0.001	-1.428	3	0.155	0.061	0.054	5.701	-12.663	
0.004	0.001	-1.400	4	0.155	0.061	0.060	4.684	-16.130	
0.028	0.002	-1.499	3	0.155	0.061	0.163	5.909	-12.060	
0.028	0.001	-1.603	4	0.155	0.061	0.150	4.113	-15.090	
0.011	0.001	-1.407	4	0.155	0.061	0.086	3.949	-16.070	
0.002	0.002	-1.571	3	0.155	0.061	0.047	6.640	-11.589	
0.058	0.001	-1.668	1	0.155	0.061	0.440	5.777	-3.520	
0.009	0.002	-1.657	4	0.155	0.061	0.077	4.088	-14.988	
0.059	0.001	-1.486	2	0.156	0.061	0.354	4.734	-8.765	
0.043	0.002	-1.401	4	0.156	0.061	0.186	2.713	-16.124	
0.115	0.003	-1.545	2	0.156	0.061	0.470	4.742	-8.217	
0.001	0.001	-1.468	1	0.156	0.061	0.066	6.946	-5.610	
0.152	0.002	-1.532	2	0.156	0.061	0.540	4.392	-8.332	
0.070	0.001	-1.594	2	0.156	0.061	0.353	5.362	-7.820	
0.186	0.001	-1.628	1	0.156	0.061	0.849	5.198	-3.863	
0.017	0.001	-1.512	2	0.156	0.061	0.154	5.104	-8.512	
0.090	0.002	-1.622	1	0.156	0.061	0.559	5.612	-3.912	
0.006	0.002	-1.808	3	0.156	0.061	0.087	4.828	-10.835	
0.023	0.001	-1.853	2	0.156	0.061	0.179	4.996	-6.542	
0.127	0.002	-1.792	1	0.156	0.061	0.656	6.120	-2.635	
0.284	0.002	-1.784	1	0.157	0.061	1.117	4.857	-2.684	
0.189	0.002	-1.804	4	0.157	0.061	0.450	1.226	-14.978	
0.121	0.003	-1.817	4	0.157	0.061	0.354	4.748	-14.993	
0.086	0.002	-1.851	1	0.157	0.061	0.537	5.342	-2.302	
0.006	0.001	-1.836	2	0.157	0.061	0.100	5.676	-6.593	
0.022	0.001	-1.847	1	0.157	0.061	0.267	6.323	-2.323	
0.111	0.001	-1.847	1	0.157	0.061	0.673	3.732	-2.318	
0.005	0.002	-1.787	2	0.157	0.061	0.094	7.648	-6.765	
0.006	0.002	-1.718	2	0.157	0.061	0.090	4.422	-7.066	
0.249	0.002	-1.791	2	0.157	0.061	0.751	3.886	-6.751	
0.023	0.002	-1.871	2	0.157	0.061	0.193	5.294	-6.489	
0.162	0.003	-1.923	3	0.157	0.061	0.435	0.759	-10.778	
0.252	0.003	-2.097	1	0.157	0.061	1.013	4.712	-1.301	
0.124	0.001	-2.120	1	0.157	0.061	0.667	5.369	-1.232	
0.017	0.002	-2.115	2	0.157	0.061	0.175	4.743	-6.110	
0.002	0.002	-2.187	2	0.157	0.061	0.055	8.424	-6.086	
0.067	0.002	-2.087	2	0.157	0.061	0.340	5.845	-6.129	
0.021	0.000	-2.157	0	0.157	0.061	0.000	0.000	3.829	
0.409	0.002	-2.150	1	0.157	0.061	1.455	4.352	-1.150	
0.384	0.001	-2.153	1	0.157	0.061	1.357	5.398	-1.144	
0.444	0.000	-2.209	0	0.157	0.061	0.000	0.000	4.074	
0.532	0.001	-2.137	1	0.157	0.061	1.889	4.401	-1.186	
0.564	0.001	-2.040	1	0.157	0.062	2.171	2.567	-1.485	
0.598	0.002	-2.072	1	0.157	0.062	2.093	4.965	-1.377	
0.583	0.002	-2.098	1	0.157	0.061	2.065	4.003	-1.298	
0.980	0.000	-2.097	0	0.157	0.062	0.000	0.000	3.520	
0.405	0.001	-2.145	1	0.157	0.062	1.464	4.656	-1.165	
0.428	0.001	-2.129	1	0.157	0.062	1.649	2.841	-1.209	
0.325	0.001	-2.086	1	0.157	0.062	1.325	3.060	-1.334	
0.327	0.002	-2.101	1	0.157	0.062	1.218	4.529	-1.288	
0.278	0.002	-2.115	1	0.157	0.061	1.066	5.638	-1.247	
0.203	0.001	-2.115	1	0.156	0.061	0.894	5.147	-1.249	
0.182	0.002	-2.161	1	0.156	0.061	0.809	5.912	-1.123	
0.118	0.001	-2.196	1	0.156	0.061	0.627	6.165	-1.035	
0.143	0.001	-2.174	1	0.156	0.061	0.725	5.286	-1.089	
0.355	0.000	-2.193	0	0.156	0.061	0.000	0.000	3.999	
0.376	0.002	-2.161	1	0.156	0.062	1.334	5.415	-1.123	
0.100	0.002	-2.169	1	0.156	0.062	0.591	5.558	-1.102	
0.130	0.002	-2.190	1	0.156	0.062	0.664	6.107	-1.050	
0.010	0.002	-2.174	1	0.156	0.062	0.169	7.396	-1.088	
0.005	0.001	-2.210	1	0.156	0.062	0.120	6.004	-1.002	
0.004	0.002	-2.144	1	0.156	0.062	0.116	7.003	-1.168	
0.081	0.001	-2.168	1	0.156	0.061	0.525	5.604	-1.105	
0.049	0.002	-2.138	1	0.156	0.061	0.391	6.628	-1.182	
0.037	0.002	-2.094	2	0.156	0.062	0.252	7.353	-6.123	
0.160	0.001	-1.925	2	0.156	0.062	0.658	2.034	-6.357	
0.350	0.000	-2.124	0	0.156	0.062	0.000	0.000	3.663	
0.348	0.001	-2.087	2	0.156	0.062	0.962	3.843	-6.129	
0.365	0.002	-2.098	1	0.156	0.062	1.345	4.672	-1.297	
0.681	0.000	-2.119	0	0.156	0.062	0.000	0.000	3.633	
0.715	0.000	-2.058	0	0.156	0.062	0.000	0.000	3.308	
0.618	0.000	-1.967	0	0.157	0.062	0.000	0.000	2.762	
0.803	0.000	-2.049	0	0.157	0.062	0.000	0.000	3.257	
0.708	0.000	-2.078	0	0.157	0.063	0.000	0.000	3.416	
0.668	0.002	-2.142	1	0.157	0.063	2.480	3.819	-1.172	
0.795	0.001	-2.150	1	0.157	0.063	3.443	3.491	-1.150	
0.752	0.001	-2.054	1	0.157	0.063	2.996	4.607	-1.438	
0.550	0.000	-2.190	0	0.157	0.063	0.000	0.000	3.987	
0.864	0.000	-2.205	0	0.157	0.063	0.000	0.000	4.058	
0.002	0.000	-2.114	0	0.158	0.063	0.000	0.000	3.608	
0.163	0.002	-2.039	2	0.158	0.063	0.578	4.191	-6.174	
0.043	0.002	-2.021	1	0.158	0.063	0.366	6.692	-1.551	
0.204	0.001	-2.051	1	0.158	0.063	0.871	5.839	-1.448	
0.098	0.002	-2.027	2	0.158	0.063	0.416	5.460	-6.187	
0.005	0.002	-1.983	2	0.158	0.063	0.091	8.106	-6.249	
0.226	0.001	-1.945	1	0.158	0.063	0.946	4.781	-1.850	
0.101	0.001	-1.887	2	0.157	0.063	0.431	4.636	-6.447	
0.029	0.001	-1.682	1	0.158	0.063	0.306	5.192	-3.405	
0.092	0.003	-1.883	3	0.158	0.063	0.324	0.671	-10.780	
0.011	0.002	-1.676	4	0.158	0.063	0.084	4.545	-14.966	
0.009	0.002	-1.662	4	0.158	0.063	0.089	4.899	-14.982	
0.005	0.002	-1.572	4	0.158	0.063	0.062	4.868	-15.177	
0.044	0.003	-1.661	2	0.158	0.063	0.275	5.040	-7.376	
0.058	0.001	-1.732	2	0.158	0.063	0.316	4.774	-7.002	
0.082	0.001	-1.740	1	0.158	0.063	0.524	4.668	-2.978	
0.196	0.001	-1.795	1	0.158	0.063	0.876	5.167	-2.618	
0.334	0.003	-1.834	2	0.158	0.063	0.783	1.311	-6.598	
0.470	0.002	-1.775	1	0.158	0.063	1.671	4.455	-2.744	
0.436	0.001	-1.770	1	0.158	0.063	1.543	3.595	-2.775	
0.631	0.000	-2.113	0	0.158	0.063	0.000	0.000	3.606	
0.765	0.000	-2.094	0	0.159	0.063	0.000	0.000	3.501	
0.743	0.000	-2.166	0	0.159	0.063	0.000	0.000	3.873	
0.953	0.000	-2.153	0	0.159	0.064	0.000	0.000	3.807	
0.676	0.001	-2.187	1	0.160	0.064	2.526	3.801	-1.056	
0.710	0.001	-2.177	1	0.159	0.064	2.687	4.716	-1.083	
0.731	0.002	-2.193	1	0.159	0.064	2.832	4.663	-1.042	
