h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.029	0.000	-0.663	1	0.434	0.270	0.426	-2.887	-1.224	
0.214	0.000	-0.513	1	0.434	0.270	1.306	-3.766	-1.834	
0.090	0.000	-0.755	1	0.434	0.270	0.787	-3.418	-0.966	
0.524	0.000	-0.396	1	0.434	0.270	2.631	-4.715	-2.568	
0.599	0.000	-0.379	1	0.434	0.270	3.063	-4.883	-2.705	
0.466	0.000	-0.369	1	0.434	0.270	1.451	-4.635	-2.788	
0.169	0.000	-0.275	1	0.434	0.270	0.700	-3.906	-3.789	
0.009	0.000	-0.372	2	0.434	0.270	0.124	-3.860	-3.070	
0.059	0.000	-0.502	2	0.434	0.270	0.443	-3.624	-2.668	
0.089	0.000	-0.621	1	0.434	0.270	0.788	-3.557	-1.366	
0.003	0.000	-0.434	1	0.434	0.270	0.134	-1.808	-2.298	
0.003	0.000	-0.416	2	0.434	0.270	0.099	-1.738	-2.895	
0.002	0.000	-0.583	2	0.434	0.270	0.080	-1.698	-2.553	
0.038	0.000	-0.603	1	0.434	0.270	0.496	-3.103	-1.437	
0.336	0.000	-0.468	1	0.434	0.270	1.795	-4.375	-2.081	
0.006	0.000	-0.677	3	0.434	0.270	0.113	-2.040	-3.826	
0.086	0.000	-0.725	1	0.434	0.270	0.767	-3.553	-1.045	
0.147	0.000	-0.577	1	0.434	0.270	1.038	-3.844	-1.538	
0.511	0.000	-0.506	1	0.434	0.270	2.576	-4.753	-1.869	
0.587	0.001	-0.587	2	0.434	0.270	2.104	-5.053	-2.549	
0.763	0.000	-0.453	1	0.434	0.270	2.783	-5.281	-2.172	
0.581	0.000	-0.566	1	0.435	0.270	2.955	-4.863	-1.583	
0.134	0.000	-0.656	2	0.435	0.271	0.693	-3.474	-2.509	
0.030	0.000	-0.734	1	0.435	0.271	0.443	-2.935	-1.021	
0.028	0.001	-0.623	2	0.435	0.270	0.299	-3.272	-2.523	
0.065	0.000	-0.741	1	0.435	0.270	0.655	-3.383	-1.001	
0.009	0.000	-0.649	1	0.435	0.270	0.236	-2.352	-1.271	
0.102	0.000	-0.568	2	0.435	0.271	0.595	-3.876	-2.569	
0.090	0.000	-0.608	1	0.435	0.271	0.787	-3.461	-1.415	
0.209	0.001	-0.589	1	0.435	0.271	0.799	-3.505	-1.488	
0.288	0.001	-0.602	2	0.435	0.271	1.122	-2.916	-2.537	
0.413	0.000	-0.616	1	0.435	0.271	1.303	-3.486	-1.386	
0.454	0.000	-0.739	1	0.435	0.271	2.282	-4.395	-1.006	
0.157	0.000	-0.633	1	0.435	0.271	1.071	-3.713	-1.324	
0.133	0.000	-0.476	1	0.435	0.271	0.607	-3.156	-2.035	
0.481	0.000	-0.535	1	0.435	0.271	2.414	-4.254	-1.726	
0.346	0.000	-0.350	1	0.435	0.271	1.833	-4.054	-2.957	
0.380	0.000	-0.604	1	0.435	0.271	1.963	-4.292	-1.429	
0.032	0.000	-0.606	1	0.435	0.271	0.458	-2.791	-1.425	
0.596	0.000	-0.666	2	0.435	0.271	2.157	-6.002	-2.506	
0.591	0.000	-0.595	1	0.435	0.271	3.030	-4.641	-1.466	
0.005	0.000	-0.623	1	0.435	0.271	0.184	-1.807	-1.359	
0.014	0.000	-0.750	2	0.435	0.271	0.212	-2.306	-2.510	
0.016	0.000	-0.667	4	0.435	0.271	0.160	-1.942	-5.091	
0.303	0.001	-0.507	2	0.435	0.271	1.165	-2.751	-2.659	
0.451	0.000	-0.652	1	0.435	0.271	2.275	-4.289	-1.262	
0.201	0.000	-0.612	1	0.435	0.271	1.246	-3.773	-1.401	
0.216	0.000	-0.717	2	0.435	0.271	0.932	-4.843	-2.503	
0.002	0.000	-0.714	2	0.435	0.271	0.087	-1.583	-2.503	
0.201	0.000	-0.611	2	0.435	0.271	0.890	-4.694	-2.531	
0.001	0.000	-0.765	1	0.435	0.271	0.080	-0.964	-0.942	
0.017	0.000	-0.628	3	0.435	0.271	0.191	-2.388	-3.699	
0.017	0.001	-0.179	3	0.435	0.271	0.191	-2.331	-4.076	
0.218	0.000	-0.351	2	0.435	0.271	0.936	-4.775	-3.167	
0.001	0.000	-0.094	3	0.435	0.271	0.055	-0.474	-5.339	
0.002	0.000	-0.293	3	0.435	0.271	0.065	-0.704	-3.486	
0.049	0.000	-0.487	1	0.435	0.271	0.567	-1.661	-1.969	
0.002	0.001	-0.464	1	0.435	0.271	0.099	-0.229	-2.104	
0.052	0.000	-0.450	3	0.435	0.271	0.341	-2.794	-3.387	
0.412	0.001	-0.493	1	0.435	0.271	2.081	-3.284	-1.940	
0.055	0.002	-0.389	3	0.435	0.271	0.348	-2.512	-3.366	
0.008	0.000	-0.463	2	0.435	0.271	0.162	-1.326	-2.754	
0.018	0.000	-0.509	2	0.435	0.271	0.239	-1.635	-2.656	
0.207	0.000	-0.433	1	0.435	0.271	0.794	-4.020	-2.303	
0.089	0.000	-0.476	2	0.436	0.271	0.555	-3.687	-2.724	
0.018	0.000	-0.352	4	0.436	0.271	0.171	-2.644	-3.609	
0.118	0.000	-0.337	1	0.436	0.271	0.916	-3.183	-3.085	
0.310	0.000	-0.394	1	0.436	0.271	1.681	-3.527	-2.582	
0.130	0.001	-0.625	2	0.436	0.271	0.512	-6.064	-2.522	
0.147	0.000	-0.634	2	0.436	0.271	0.739	-2.930	-2.517	
0.117	0.000	-0.673	2	0.436	0.271	0.645	-4.161	-2.504	
0.035	0.000	-0.288	4	0.436	0.271	0.237	-2.915	-3.438	
0.012	0.001	-0.236	4	0.436	0.271	0.136	-2.111	-3.369	
0.082	0.000	-0.507	1	0.436	0.271	0.464	-3.372	-1.862	
0.005	0.000	-0.418	3	0.436	0.271	0.101	-1.298	-3.369	
0.021	0.000	-0.465	1	0.436	0.271	0.372	-1.675	-2.101	
0.022	0.000	-0.391	2	0.436	0.271	0.263	-2.154	-2.987	
0.002	0.000	-0.542	1	0.436	0.271	0.125	-0.682	-1.694	
0.747	0.001	-0.616	1	0.436	0.271	4.303	-4.029	-1.386	
0.191	0.000	-0.694	1	0.436	0.271	1.217	-2.438	-1.131	
0.214	0.001	-0.625	1	0.436	0.271	1.294	-2.682	-1.353	
0.119	0.000	-0.705	1	0.436	0.271	0.915	-2.354	-1.099	
0.099	0.000	-0.771	1	0.436	0.271	0.828	-1.337	-0.928	
0.229	0.000	-0.669	1	0.436	0.271	1.365	-1.849	-1.206	
0.066	0.000	-0.678	2	0.436	0.271	0.472	-2.516	-2.504	
0.044	0.000	-0.746	1	0.436	0.272	0.534	-2.331	-0.990	
0.006	0.000	-0.702	1	0.436	0.271	0.193	-0.724	-1.107	
0.313	0.000	-0.690	1	0.436	0.271	1.678	-3.285	-1.141	
0.033	0.000	-0.718	3	0.436	0.271	0.265	-1.605	-3.945	
0.013	0.000	-0.755	1	0.436	0.271	0.175	-2.518	-0.968	
0.225	0.000	-0.630	1	0.436	0.272	1.352	-2.704	-1.334	
0.044	0.001	-0.656	2	0.436	0.272	0.380	-1.742	-2.508	
0.027	0.000	-0.756	1	0.436	0.272	0.418	-1.657	-0.964	
0.002	0.000	-0.365	2	0.436	0.272	0.052	-1.560	-3.100	
0.044	0.001	-0.373	2	0.436	0.272	0.378	-1.526	-3.063	
0.001	0.000	-0.322	1	0.436	0.272	0.091	-0.743	-3.233	
0.024	0.000	-0.341	2	0.436	0.272	0.279	-1.291	-3.220	
0.128	0.000	-0.241	3	0.436	0.272	0.553	-2.548	-3.671	
0.003	0.000	-0.455	1	0.436	0.272	0.134	-0.988	-2.159	
0.210	0.001	-0.196	4	0.436	0.272	0.645	-3.490	-3.380	
0.006	0.001	-0.203	3	0.436	0.272	0.115	-1.303	-3.889	
0.145	0.000	-0.320	1	0.436	0.272	1.035	-3.300	-3.254	
0.368	0.000	-0.332	1	0.436	0.272	1.924	-4.143	-3.135	
0.170	0.000	-0.421	2	0.436	0.272	0.799	-2.762	-2.876	
0.004	0.000	-0.306	1	0.436	0.272	0.155	-1.727	-3.410	
0.412	0.000	-0.155	4	0.436	0.272	1.047	-5.449	-3.478	
0.177	0.000	-0.100	1	0.436	0.272	1.169	-3.726	-7.907	
0.003	0.000	-0.243	2	0.436	0.272	0.096	-1.686	-3.944	
0.212	0.000	-0.213	2	0.436	0.272	0.922	-3.479	-4.276	
0.069	0.000	-0.353	3	0.436	0.272	0.392	-2.657	-3.385	
0.037	0.000	-0.375	4	0.436	0.272	0.244	-2.253	-3.685	
0.019	0.000	-0.367	2	0.436	0.272	0.250	-2.889	-3.089	
0.001	0.000	-0.346	3	0.436	0.272	0.039	-2.034	-3.391	
0.486	0.002	-0.465	3	0.436	0.272	1.405	-4.536	-3.401	
0.049	0.000	-0.555	2	0.436	0.272	0.299	-5.464	-2.584	
0.168	0.000	-0.681	1	0.437	0.272	1.126	-3.754	-1.168	
0.073	0.000	-0.666	1	0.437	0.272	0.704	-3.280	-1.214	
0.181	0.000	-0.493	1	0.437	0.272	1.177	-3.832	-1.938	
0.014	0.000	-0.146	4	0.437	0.272	0.128	-4.168	-3.518	
0.076	0.000	-0.390	1	0.437	0.272	0.719	-3.448	-2.614	
0.004	0.001	-0.362	3	0.437	0.272	0.074	-2.960	-3.377	
0.040	0.000	-0.336	3	0.437	0.272	0.296	-3.490	-3.403	
0.050	0.000	-0.477	2	0.437	0.272	0.407	-2.412	-2.720	
0.020	0.000	-0.411	2	0.437	0.272	0.253	-2.807	-2.911	
0.153	0.000	-0.332	2	0.437	0.272	0.749	-2.731	-3.273	
0.047	0.000	-0.334	1	0.437	0.272	0.555	-3.199	-3.116	
0.178	0.000	-0.331	2	0.437	0.272	0.822	-3.104	-3.274	
0.316	0.001	-0.232	2	0.437	0.272	1.201	-3.287	-4.060	
0.011	0.000	-0.273	4	0.437	0.272	0.132	-1.974	-3.411	
0.049	0.001	-0.301	3	0.437	0.272	0.326	-2.017	-3.466	
0.155	0.000	-0.307	1	0.437	0.273	0.666	-3.535	-3.397	
0.080	0.001	-0.358	2	0.437	0.273	0.520	-1.271	-3.132	
0.039	0.001	-0.399	2	0.437	0.273	0.358	-0.614	-2.954	
0.002	0.000	-0.379	1	0.437	0.272	0.103	-1.525	-2.704	
0.132	0.000	-0.511	1	0.437	0.272	0.606	-2.402	-1.844	
0.001	0.000	-0.552	3	0.437	0.273	0.052	-0.973	-3.529	
0.275	0.000	-0.668	1	0.437	0.273	1.543	-4.018	-1.208	
0.231	0.000	-0.650	1	0.437	0.273	1.374	-4.039	-1.266	
0.144	0.001	-0.581	1	0.437	0.273	0.636	-3.079	-1.523	
0.321	0.000	-0.769	1	0.437	0.273	1.708	-4.247	-0.934	
0.396	0.001	-0.682	2	0.437	0.273	1.430	-1.455	-2.503	
0.372	0.000	-0.769	1	0.437	0.273	1.928	-4.341	-0.932	
0.038	0.000	-0.755	1	0.437	0.273	0.496	-2.997	-0.967	
0.062	0.000	-0.528	1	0.437	0.273	0.400	-2.791	-1.756	
0.004	0.000	-0.631	2	0.437	0.273	0.083	-2.784	-2.519	
0.015	0.000	-0.774	2	0.437	0.273	0.221	-1.581	-2.519	
0.002	0.000	-0.750	1	0.437	0.273	0.114	-1.644	-0.980	
0.002	0.000	-0.565	2	0.437	0.273	0.087	-1.085	-2.572	
0.289	0.001	-0.156	3	0.437	0.273	0.922	-2.152	-4.309	
0.710	0.001	-0.416	2	0.437	0.273	2.760	-2.979	-2.893	
0.679	0.000	-0.493	1	0.437	0.273	3.611	-4.976	-1.937	
0.371	0.001	-0.379	3	0.437	0.273	1.107	-2.698	-3.368	
0.243	0.001	-0.235	2	0.437	0.273	1.000	-0.774	-4.028	
0.073	0.000	-0.484	2	0.437	0.272	0.495	-0.177	-2.706	
0.016	0.000	-0.471	3	0.437	0.272	0.184	-1.309	-3.407	
0.094	0.001	-0.390	3	0.437	0.272	0.467	-0.632	-3.366	
0.048	0.000	-0.388	3	0.437	0.272	0.323	-1.146	-3.366	
0.051	0.000	-0.451	1	0.436	0.272	0.577	-3.257	-2.187	
0.079	0.001	-0.637	3	0.436	0.272	0.422	-1.757	-3.721	
0.056	0.001	-0.653	3	0.436	0.272	0.352	-0.281	-3.760	
0.121	0.000	-0.691	1	0.436	0.272	0.931	-3.590	-1.139	
0.893	0.000	-0.610	1	0.436	0.272	7.253	-5.696	-1.407	
0.743	0.000	-0.648	2	0.436	0.272	3.011	-7.154	-2.511	
0.249	0.000	-0.678	2	0.436	0.272	1.016	-0.016	-2.503	
0.384	0.002	-0.718	2	0.436	0.272	1.393	-0.386	-2.503	
0.062	0.001	-0.740	2	0.436	0.272	0.455	-1.510	-2.507	
0.117	0.000	-0.689	3	0.436	0.272	0.527	-1.972	-3.861	
0.020	0.000	-0.636	2	0.436	0.272	0.251	-2.969	-2.516	
0.032	0.000	-0.622	2	0.436	0.272	0.322	-3.137	-2.524	
0.166	0.000	-0.734	1	0.436	0.272	1.109	-3.903	-1.019	
0.100	0.001	-0.776	2	0.436	0.272	0.591	-3.389	-2.520	
0.387	0.000	-0.741	1	0.436	0.272	1.994	-4.210	-1.003	
0.603	0.001	-0.755	2	0.436	0.272	2.175	-4.347	-2.512	
0.336	0.000	-0.631	1	0.436	0.272	1.786	-4.286	-1.333	
0.102	0.000	-0.673	2	0.436	0.272	0.598	-2.468	-2.504	
0.158	0.000	-0.688	1	0.436	0.272	1.085	-3.336	-1.147	
0.087	0.000	-0.709	1	0.436	0.272	0.775	-2.857	-1.087	
0.081	0.000	-0.524	3	0.436	0.272	0.429	-3.356	-3.480	
0.228	0.001	-0.517	3	0.436	0.273	0.784	-3.196	-3.468	
0.091	0.000	-0.411	2	0.436	0.273	0.558	-2.074	-2.910	
0.045	0.000	-0.214	1	0.436	0.273	0.541	-2.692	-4.711	
0.185	0.000	-0.351	1	0.436	0.273	1.183	-3.662	-2.948	
0.132	0.000	-0.267	3	0.436	0.273	0.454	-7.377	-3.563	
0.586	0.000	-0.360	1	0.436	0.273	2.984	-4.722	-2.868	
0.240	0.000	-0.370	1	0.437	0.273	1.406	-4.036	-2.780	
0.040	0.000	-0.416	2	0.437	0.273	0.362	-2.035	-2.895	
0.055	0.000	-0.538	2	0.437	0.273	0.426	-2.644	-2.607	
0.028	0.000	-0.474	3	0.437	0.273	0.244	-2.427	-3.411	
0.131	0.000	-0.558	2	0.437	0.273	0.684	-4.671	-2.581	
0.010	0.000	-0.576	1	0.437	0.273	0.246	-2.099	-1.543	
0.002	0.000	-0.538	1	0.437	0.273	0.106	-1.358	-1.712	
0.159	0.000	-0.688	1	0.437	0.273	1.089	-3.628	-1.149	
0.408	0.001	-0.371	3	0.437	0.273	1.198	-3.678	-3.372	
0.485	0.000	-0.442	4	0.437	0.273	1.217	-5.317	-3.949	
0.461	0.000	-0.670	1	0.437	0.273	2.330	-4.285	-1.202	
0.115	0.000	-0.733	1	0.437	0.273	0.905	-3.241	-1.024	
0.142	0.000	-0.728	1	0.437	0.273	0.632	-3.807	-1.036	
0.062	0.000	-0.738	1	0.437	0.273	0.400	-3.345	-1.009	
0.031	0.000	-0.490	3	0.437	0.273	0.261	-2.132	-3.429	
0.009	0.000	-0.715	3	0.437	0.273	0.136	-1.755	-3.935	
0.347	0.000	-0.491	2	0.437	0.273	1.295	-4.755	-2.690	
0.122	0.001	-0.397	3	0.437	0.273	0.540	-2.804	-3.365	
0.089	0.000	-0.160	4	0.437	0.273	0.391	-2.194	-3.460	
0.002	0.001	-0.215	4	0.437	0.273	0.046	-1.694	-3.366	
0.046	0.000	-0.260	2	0.437	0.273	0.389	-3.054	-3.789	
0.025	0.001	-0.623	1	0.437	0.273	0.404	-2.169	-1.360	
0.014	0.001	-0.571	2	0.437	0.273	0.207	-0.728	-2.565	
0.004	0.001	-0.578	1	0.437	0.273	0.164	-1.136	-1.532	
0.062	0.000	-0.764	2	0.437	0.273	0.454	-0.428	-2.515	
0.001	0.000	-0.569	2	0.437	0.273	0.062	-0.560	-2.568	
0.003	0.000	-0.417	4	0.437	0.273	0.062	-1.454	-3.844	
0.174	0.000	-0.552	1	0.437	0.273	1.156	-2.401	-1.644	
0.055	0.001	-0.534	2	0.437	0.273	0.428	-2.100	-2.614	
0.055	0.001	-0.497	3	0.437	0.273	0.349	-0.560	-3.439	
0.253	0.001	-0.469	1	0.437	0.273	1.466	-2.548	-2.076	
0.064	0.001	-0.567	2	0.437	0.273	0.463	-2.349	-2.570	
0.087	0.000	-0.739	2	0.437	0.273	0.550	-1.859	-2.507	
0.143	0.000	-0.587	1	0.437	0.273	1.024	-2.543	-1.499	
0.049	0.000	-0.395	3	0.437	0.273	0.330	-0.498	-3.365	
0.089	0.001	-0.214	4	0.437	0.273	0.391	-0.910	-3.366	
0.002	0.001	-0.246	2	0.437	0.273	0.076	0.334	-3.921	
0.019	0.000	-0.371	4	0.437	0.273	0.176	0.076	-3.673	
0.079	0.000	-0.323	2	0.437	0.273	0.518	0.343	-3.321	
0.076	0.001	-0.252	4	0.437	0.273	0.358	0.075	-3.381	
0.098	0.000	-0.083	2	0.437	0.273	0.582	0.508	-7.205	
0.002	0.000	-0.094	3	0.437	0.273	0.059	0.693	-5.354	
0.485	0.001	-0.157	3	0.437	0.273	1.132	-2.985	-4.306	
0.594	0.001	-0.322	2	0.437	0.273	2.135	-0.212	-3.329	
0.474	0.000	-0.341	1	0.437	0.273	2.379	-2.038	-3.049	
0.094	0.001	-0.246	4	0.437	0.273	0.340	-2.129	-3.376	
0.012	0.000	-0.371	3	0.437	0.273	0.161	1.349	-3.372	
0.389	0.001	-0.381	2	0.437	0.273	1.414	-3.590	-3.026	
0.583	0.002	-0.444	2	0.437	0.273	2.085	0.691	-2.807	
0.634	0.003	-0.506	3	0.437	0.273	1.905	-1.061	-3.451	
0.376	0.002	-0.595	3	0.437	0.273	1.122	0.220	-3.620	
0.837	0.000	-0.635	1	0.437	0.273	5.707	-3.168	-1.319	
0.591	0.002	-0.720	2	0.437	0.273	2.120	0.779	-2.503	
0.484	0.001	-0.588	2	0.437	0.273	1.714	0.111	-2.549	
0.136	0.002	-0.269	4	0.437	0.273	0.496	2.752	-3.404	
0.248	0.001	-0.388	1	0.437	0.273	1.438	-0.932	-2.634	
0.402	0.000	-0.479	2	0.436	0.273	1.447	-1.549	-2.717	
0.168	0.001	-0.321	2	0.436	0.273	0.792	3.083	-3.339	
0.210	0.001	-0.203	2	0.436	0.273	0.911	2.517	-4.407	
0.074	0.001	-0.117	4	0.436	0.273	0.354	2.445	-3.695	
0.105	0.002	-0.191	3	0.436	0.273	0.495	3.793	-3.977	
0.120	0.001	-0.158	3	0.436	0.273	0.532	-0.296	-4.289	
0.193	0.003	-0.293	4	0.436	0.273	0.612	2.734	-3.449	
0.128	0.002	-0.134	4	0.436	0.273	0.479	3.467	-3.576	
0.257	0.001	-0.211	4	0.436	0.273	0.736	2.681	-3.367	
0.026	0.001	-0.211	3	0.436	0.273	0.238	3.416	-3.837	
0.159	0.002	-0.401	2	0.436	0.273	0.766	5.086	-2.946	
0.177	0.002	-0.380	2	0.436	0.273	0.817	5.727	-3.032	
0.192	0.002	-0.223	3	0.436	0.272	0.705	5.350	-3.764	
0.163	0.001	-0.338	2	0.436	0.272	0.779	5.594	-3.238	
0.088	0.001	-0.421	2	0.436	0.272	0.548	5.410	-2.876	
0.107	0.002	-0.448	2	0.436	0.272	0.612	5.393	-2.793	
0.252	0.002	-0.357	2	0.436	0.272	1.028	3.389	-3.136	
0.065	0.002	-0.239	4	0.436	0.272	0.331	3.759	-3.371	
0.454	0.001	-0.217	3	0.436	0.272	1.316	2.683	-3.799	
0.419	0.001	-0.334	2	0.435	0.272	1.499	4.870	-3.259	
0.437	0.002	-0.210	3	0.435	0.272	1.274	2.955	-3.843	
0.159	0.001	-0.208	2	0.435	0.272	0.767	0.861	-4.345	
0.022	0.001	-0.290	3	0.435	0.272	0.218	2.931	-3.494	
0.134	0.001	-0.442	3	0.435	0.272	0.568	3.569	-3.381	
0.182	0.001	-0.390	4	0.435	0.272	0.591	1.267	-3.742	
0.176	0.002	-0.520	2	0.435	0.272	0.816	4.307	-2.635	
0.051	0.000	-0.496	2	0.435	0.272	0.409	3.902	-2.680	
0.051	0.001	-0.518	2	0.435	0.271	0.411	4.098	-2.639	
0.182	0.000	-0.481	1	0.435	0.271	1.189	-0.840	-2.008	
0.198	0.001	-0.292	2	0.435	0.271	0.878	2.671	-3.531	
0.124	0.002	-0.300	3	0.435	0.271	0.544	2.464	-3.468	
0.008	0.000	-0.259	4	0.435	0.271	0.115	2.296	-3.390	
0.063	0.000	-0.183	4	0.435	0.271	0.325	2.522	-3.400	
0.105	0.001	-0.283	2	0.435	0.271	0.603	3.684	-3.597	
0.136	0.001	-0.405	2	0.435	0.271	0.700	1.432	-2.934	
0.260	0.001	-0.289	3	0.435	0.271	0.692	0.061	-3.496	
0.054	0.003	-0.555	2	0.435	0.271	0.422	3.537	-2.584	
0.046	0.001	-0.611	2	0.435	0.271	0.390	3.129	-2.531	
0.197	0.000	-0.568	2	0.435	0.271	0.877	-1.952	-2.568	
0.364	0.001	-0.544	3	0.434	0.271	1.090	0.798	-3.514	
0.096	0.001	-0.556	4	0.434	0.271	0.409	2.259	-4.493	
0.045	0.001	-0.557	2	0.434	0.271	0.384	1.921	-2.582	
0.209	0.002	-0.566	2	0.434	0.271	0.909	1.189	-2.571	
0.260	0.001	-0.561	2	0.434	0.271	1.049	0.895	-2.577	
0.101	0.000	-0.448	2	0.434	0.271	0.593	0.903	-2.795	
0.087	0.001	-0.390	2	0.434	0.271	0.545	0.714	-2.991	
0.009	0.001	-0.282	2	0.434	0.271	0.171	-0.883	-3.609	
0.315	0.002	-0.372	2	0.434	0.271	1.196	-0.124	-3.067	
0.319	0.002	-0.074	4	0.434	0.271	0.856	-1.736	-4.221	
0.456	0.002	-0.077	4	0.434	0.271	1.147	-0.569	-4.164	
0.042	0.001	-0.336	2	0.434	0.271	0.370	0.450	-3.245	
0.149	0.001	-0.335	3	0.434	0.271	0.605	-0.737	-3.405	
0.061	0.000	-0.212	3	0.434	0.271	0.368	0.168	-3.827	
0.004	0.000	-0.340	3	0.434	0.271	0.095	-0.521	-3.398	
0.064	0.000	-0.286	3	0.434	0.271	0.379	-1.544	-3.504	
0.286	0.001	-0.287	2	0.434	0.271	1.118	1.967	-3.567	
0.166	0.001	-0.293	3	0.434	0.271	0.644	0.828	-3.485	
0.412	0.001	-0.314	2	0.434	0.270	1.476	1.562	-3.380	
0.604	0.001	-0.302	4	0.434	0.270	1.308	-5.256	-3.468	
0.751	0.001	-0.121	4	0.434	0.270	2.175	-3.503	-3.665	
0.684	0.002	-0.214	3	0.434	0.270	2.125	-1.661	-3.819	
0.556	0.002	-0.186	3	0.434	0.270	1.619	-0.717	-4.020	
0.282	0.002	-0.062	4	0.434	0.270	0.785	0.388	-4.463	
0.207	0.001	-0.148	2	0.434	0.270	0.903	2.910	-5.306	
0.184	0.002	-0.284	2	0.434	0.270	0.838	2.362	-3.592	
0.133	0.001	-0.114	3	0.433	0.270	0.566	-0.338	-4.914	
0.236	0.002	-0.230	4	0.433	0.270	0.694	-0.109	-3.366	
0.193	0.003	-0.292	3	0.433	0.270	0.705	1.329	-3.489	
0.163	0.002	-0.322	2	0.433	0.270	0.777	2.516	-3.327	
0.126	0.000	-0.389	3	0.433	0.270	0.548	1.077	-3.366	
0.087	0.002	-0.364	2	0.433	0.270	0.547	0.689	-3.107	
0.058	0.000	-0.271	3	0.433	0.270	0.358	1.509	-3.552	
0.199	0.000	-0.194	3	0.433	0.270	0.719	0.740	-3.953	
0.102	0.001	-0.215	4	0.433	0.270	0.423	0.422	-3.366	
0.032	0.001	-0.270	3	0.433	0.270	0.264	0.034	-3.554	
0.069	0.000	-0.211	3	0.433	0.270	0.394	-0.642	-3.837	
0.199	0.001	-0.104	4	0.433	0.270	0.624	-0.744	-3.807	
0.459	0.001	-0.236	3	0.433	0.270	1.329	-1.438	-3.692	
0.317	0.001	-0.218	2	0.433	0.270	1.202	0.891	-4.218	
0.147	0.001	-0.333	3	0.433	0.269	0.600	-0.342	-3.407	
0.034	0.000	-0.226	3	0.433	0.269	0.273	0.261	-3.747	
0.093	0.001	-0.262	4	0.433	0.269	0.401	0.315	-3.394	
0.103	0.001	-0.176	4	0.433	0.269	0.425	-0.466	-3.415	
0.096	0.001	-0.092	3	0.433	0.269	0.473	-2.690	-5.398	
0.273	0.001	-0.228	4	0.433	0.269	0.767	-0.914	-3.366	
0.118	0.002	-0.257	2	0.433	0.269	0.645	0.622	-3.812	
0.167	0.001	-0.238	3	0.433	0.269	0.647	-0.048	-3.683	
0.094	0.001	-0.205	2	0.433	0.269	0.569	1.425	-4.386	
0.423	0.001	-0.197	2	0.433	0.269	1.511	0.101	-4.490	
0.161	0.001	-0.295	4	0.433	0.269	0.548	-0.029	-3.452	
0.338	0.001	-0.403	3	0.433	0.269	1.033	-0.488	-3.365	
0.157	0.001	-0.255	4	0.433	0.269	0.540	-1.354	-3.384	
0.081	0.000	-0.388	3	0.433	0.269	0.429	-0.426	-3.366	
0.088	0.000	-0.312	3	0.433	0.269	0.448	-0.438	-3.443	
0.291	0.001	-0.266	3	0.433	0.269	0.925	0.041	-3.567	
0.004	0.000	-0.526	3	0.433	0.269	0.095	0.437	-3.483	
0.143	0.002	-0.589	2	0.433	0.269	0.721	2.817	-2.548	
0.012	0.001	-0.686	1	0.433	0.269	0.273	0.002	-1.155	
0.144	0.001	-0.768	2	0.432	0.269	0.541	-4.493	-2.517	
0.151	0.002	-0.694	2	0.432	0.269	0.744	3.295	-2.502	
0.273	0.002	-0.431	3	0.432	0.269	0.886	-0.002	-3.374	
0.016	0.000	-0.542	1	0.432	0.269	0.317	-0.220	-1.691	
0.064	0.001	-0.493	2	0.432	0.269	0.463	1.729	-2.686	
0.161	0.000	-0.531	2	0.432	0.269	0.776	1.985	-2.618	
0.054	0.000	-0.603	3	0.432	0.269	0.344	2.709	-3.639	
0.074	0.001	-0.519	2	0.432	0.269	0.500	2.847	-2.638	
0.054	0.001	-0.537	3	0.432	0.269	0.345	1.610	-3.502	
0.143	0.001	-0.594	2	0.432	0.269	0.720	2.866	-2.543	
0.042	0.001	-0.716	1	0.432	0.269	0.525	-0.205	-1.068	
0.069	0.000	-0.696	2	0.432	0.269	0.480	2.259	-2.502	
0.136	0.001	-0.592	3	0.432	0.269	0.572	0.373	-3.613	
0.008	0.000	-0.742	1	0.432	0.269	0.230	-0.686	-1.000	
0.412	0.001	-0.751	1	0.432	0.269	2.098	-2.781	-0.977	
0.044	0.000	-0.683	2	0.432	0.269	0.379	0.223	-2.503	
0.330	0.001	-0.744	2	0.432	0.268	1.249	-3.787	-2.508	
0.003	0.000	-0.714	1	0.432	0.268	0.147	0.198	-1.074	
0.075	0.000	-0.724	2	0.432	0.269	0.503	1.044	-2.504	
0.093	0.000	-0.661	1	0.432	0.269	0.808	-1.041	-1.232	
0.006	0.000	-0.712	1	0.432	0.269	0.196	0.080	-1.078	
0.048	0.000	-0.715	1	0.432	0.269	0.566	-1.220	-1.072	
0.116	0.000	-0.730	2	0.432	0.269	0.639	-0.318	-2.505	
0.087	0.000	-0.748	2	0.432	0.269	0.544	0.451	-2.510	
0.061	0.000	-0.719	1	0.432	0.269	0.638	-0.671	-1.061	
0.022	0.000	-0.699	2	0.432	0.269	0.265	0.324	-2.502	
0.062	0.000	-0.647	1	0.432	0.269	0.647	-0.743	-1.276	
0.073	0.000	-0.403	3	0.432	0.269	0.404	0.231	-3.365	
0.015	0.001	-0.375	1	0.432	0.269	0.309	-0.789	-2.742	
0.026	0.001	-0.244	2	0.432	0.269	0.292	-0.487	-3.935	
0.128	0.000	-0.314	2	0.432	0.269	0.682	-1.847	-3.378	
